id,name,revives,medicalitemsused,bloodwithdrawn,hospital,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,racingpointsearned,raceswon,jailed,peoplebusted,peoplebought,auctionswon,bazaarcustomers,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,dumpfinds,candyused,alcoholused,energydrinkused,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,attackswon,attacksdraw,attacksassisted,yourunaway,attackcriticalhits,attacksstealthed,attackslost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,update
363281,goobs,0,641,535,51,0,2379,0,10,13,132,209,42,22,0,0,0,35,0,0,66,20,0,0,0,11,0,1,0,0,0,0,550,61,0,0,0,0,0,0,0,7,1,0,0,83,6,71,0,212,1,2,0,0,0,96,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
367543,Chrono208,0,83,29,69,0,2077,12349,37,0,0,128,19,6,0,2,0,51,0,0,12,0,0,0,0,0,0,1,0,0,0,0,545,0,0,0,0,0,0,0,0,4,0,0,0,11,0,1,0,14,0,3,0,0,0,0,0,0,0,0,0,51,2025-06-29T12:10:03.285444Z
368666,RickGrimes,0,202,21,98,0,130,47,306,56,9,0,0,1,0,0,0,1,19,129,0,183,0,0,0,0,0,2,0,2,0,0,1,4,0,2,0,0,0,0,0,7,0,0,0,335,0,4,0,94,141,11,0,0,0,0,0,0,0,0,0,68,2025-06-29T12:10:03.285444Z
375128,dublugly,91,223,64,34,3,782,10,75,201,276,0,65,6,150,0,0,3,32,34,7,15,0,0,13,9,0,5,0,1,3,93,0,291,0,0,0,0,0,0,1,4,0,0,0,115,0,6,3,107,0,15,0,0,0,0,0,0,0,0,0,75,2025-06-29T12:10:03.285444Z
376397,Garton,1,182,20,28,0,632,32,1183,41,0,177,39,44,89,0,2,30,0,8,0,59,6,0,1,0,1,0,0,0,3,0,276,1,0,0,0,0,0,1,0,0,0,0,0,75,0,2,4,80,16,16,34,0,0,0,0,0,0,0,3,16,2025-06-29T12:10:03.285444Z
377611,xxmafia,0,93,60,31,26,275,1010,16,0,0,0,0,2,0,0,0,2,0,0,29,0,0,6,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,0,24,10,5,0,0,0,0,0,0,0,0,2,43,2025-06-29T12:10:03.285444Z
378213,C00lNinja,1,589,61,70,15,309,7,109,0,944,22,4,2,0,0,0,0,0,0,168,0,51,1,50,15,0,4,0,5,7,1,313,0,5,12,4,7,6,5,4,2,4,7,3,294,14,1,2,149,80,41,0,8,0,0,0,0,0,0,5,45,2025-06-29T12:10:03.285444Z
383172,TheBailer,0,114,24,51,0,1450,44,130,45,126,70,11,28,96,0,1,0,0,0,60,0,0,0,1,8,1,2,0,1,0,0,54,245,0,0,0,0,0,0,0,5,0,0,0,70,2,69,1,125,2,6,6,0,0,0,0,0,0,0,4,57,2025-06-29T12:10:03.285444Z
384320,IISLOUGHII,0,398,19,253,0,35,0,1114,0,0,33,9,12,104,0,0,0,0,0,7,174,0,48,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,235,0,0,0,199,1,7,0,0,0,0,0,0,0,0,0,69,2025-06-29T12:10:03.285444Z
420527,greenglass,0,25,19,1,0,18,0,29,0,1493,1,69,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,41,0,0,0,0,0,0,0,0,1,2025-06-29T12:10:03.285444Z
422812,Anton,104,207,0,97,0,793,0,639,17,321,34,11,16,90,0,1,0,1,0,44,20,0,45,0,566,0,1,0,1,1,0,665,99,0,0,0,1,0,0,0,1,0,1,0,664,29,93,0,557,405,32,9,0,0,1,0,0,0,0,0,76,2025-06-29T12:10:03.285444Z
423369,Lee-Everett,0,81,26,22,2625,1,1,111,0,376,101,20,2,0,0,0,19,0,0,30,0,0,0,1,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,35,1,1,0,38,7,15,0,0,0,0,0,0,0,0,0,81,2025-06-29T12:10:03.285444Z
424017,Ohadik,2,35,7,12,0,1122,2931,20,40,2,0,0,12,116,0,0,1,1,8,34,0,9,1,11,0,7,2,0,1,0,0,5,651,0,0,0,0,0,0,0,5,0,0,1,59,3,1,0,68,3,3,4,0,0,0,0,0,0,0,1,69,2025-06-29T12:10:03.285444Z
425210,Miss-B-Havin,0,656,556,73,0,804,19,221,480,464,4,257,13,3,0,0,0,2,0,67,0,12,9,0,0,144,0,0,0,8,33,627,4,13,0,0,1,25,1,5,7,8,1,2,224,1,13,2,148,113,11,1,1,0,0,0,0,0,0,0,79,2025-06-29T12:10:03.285444Z
428904,Morrrow,0,0,0,3,63,44,0,211,10,817,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,70,2025-06-29T12:10:03.285444Z
445588,pestilence101,0,3704,94,220,0,20,161,11,291,2676,60,12,26,118,55,1,13,0,8,9,0,1464,16,45,4,13,7,0,140,0,0,1016,3,0,0,0,0,0,0,0,5,0,345,0,331,12,87,29,720,82,27,0,0,3,0,0,0,0,127,1,1,2025-06-29T12:10:03.285444Z
446561,Hooded_Prince,0,11,0,9,0,30,0,32,124,952,0,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,0,0,28,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2025-06-29T12:10:03.285444Z
455068,jennaTills,0,53,6,20,0,0,12,1075,37,696,0,0,6,17,0,0,0,0,0,49,5,0,0,0,0,0,15,0,0,1,0,830,25,0,0,0,0,0,0,3,2,0,0,0,67,0,30,0,65,14,3,0,0,0,0,0,0,0,0,1,80,2025-06-29T12:10:03.285444Z
455639,Sweetiepie,0,241,206,29,0,488,745,1211,95,0,390,93,65,242,0,0,0,0,0,68,0,0,11,0,0,28,1,0,0,0,25,47,163,0,0,0,0,0,0,0,6,0,0,0,101,0,26,4,101,14,2,0,0,0,0,0,0,0,0,1,80,2025-06-29T12:10:03.285444Z
456906,Brainless-C,0,25,0,48,1851,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,200,285,0,0,0,0,0,0,0,0,1,53,0,0,148,0,0,0,59,137,12,2,3,0,0,0,0,0,0,0,46,2025-06-29T12:10:03.285444Z
457603,Krahl,0,20,0,19,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,1,5,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
459981,Solaris,0,134,75,32,0,406,0,18,450,1313,194,80,8,0,0,5,31,0,2,31,0,0,19,0,1,37,5,0,3,0,0,39,166,0,0,0,0,0,0,1,0,0,0,0,90,14,13,0,187,18,6,0,0,0,0,0,0,0,0,2,79,2025-06-29T12:10:03.285444Z
462444,IMZeljko,0,370,364,4,0,8967,0,0,0,0,98,16,12,0,0,0,4,0,1,0,0,0,0,0,107,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,1,0,0,0,108,0,0,0,33,107,2,202,0,0,0,0,2,0,0,0,6,2025-06-29T12:10:03.285444Z
463005,SoloWarrior,1,151,0,89,0,69,0,576,523,285,0,7,13,110,2,0,12,0,0,84,0,0,5,0,5,0,2,0,0,0,132,392,52,1,0,0,0,0,0,0,3,0,0,0,89,5,11,1,153,1,4,0,0,0,0,0,0,0,0,2,64,2025-06-29T12:10:03.285444Z
467479,Leafeh,2663,23,12,8,15,549,16,6,6,831,390,69,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2025-06-29T12:10:03.285444Z
474849,DIsupremus,0,143,0,77,0,2529,0,267,257,0,11,5,10,126,0,1,0,0,0,0,27,0,51,64,1,1,26,0,2,0,0,664,0,0,0,0,0,0,0,0,4,0,0,0,168,11,4,7,210,25,14,0,0,0,0,0,0,0,0,1,54,2025-06-29T12:10:03.285444Z
477315,Bugsy-Bunny,0,84,30,42,853,1338,199,0,260,91,71,5,14,11,0,5,0,0,0,41,0,240,3,1,0,7,1,0,9,0,0,424,44,0,0,0,0,0,0,0,4,0,0,1,39,21,7,2,194,6,8,0,0,0,0,0,0,0,0,0,88,2025-06-29T12:10:03.285444Z
483185,BAMF,0,328,71,212,1,2280,255,0,0,0,0,0,13,0,0,0,11,0,0,24,0,0,0,0,6,2,0,0,0,0,16,672,2,2,0,0,0,0,0,3,4,0,0,0,31,1,2,0,15,16,3,0,1,0,0,0,0,0,0,0,64,2025-06-29T12:10:03.285444Z
487146,Alter_Ego,0,117,12,38,0,1932,1083,1057,25,345,3,24,26,72,0,0,16,0,0,59,9,0,0,9,0,2,2,0,1,0,0,624,6,0,0,0,0,0,0,0,0,0,0,0,79,1,12,40,272,3,8,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
491422,Berok,3,96,29,55,1351,900,2,10,295,0,3,1,9,9,0,0,2,11,0,97,6,0,23,0,6,10,7,0,0,2,95,21,119,0,0,0,1,0,0,0,4,0,0,1,145,16,13,1,267,12,2,0,0,0,0,0,0,0,0,0,71,2025-06-29T12:10:03.285444Z
500173,Dos-Equis-XX,0,303,294,9,0,0,0,0,0,0,0,24,78,119,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
507888,critch,0,56,33,7,0,1233,0,14,525,0,0,0,32,0,0,0,0,0,0,129,0,194,8,0,23,13,1,0,2,2,0,37,79,0,0,0,1,0,0,0,4,0,0,0,367,3,17,0,241,180,0,18,0,0,0,0,0,0,0,2,68,2025-06-29T12:10:03.285444Z
509465,HOLUX,1,662,606,25,64,166,0,780,179,627,214,39,14,130,0,1,0,0,0,1,92,0,0,0,8,0,2,0,1,1,336,326,82,0,0,0,0,0,0,4,4,0,0,0,103,1,2,0,84,43,4,75,0,0,0,0,0,0,0,0,59,2025-06-29T12:10:03.285444Z
510956,JakeRat,1,41,29,9,0,1180,0,211,0,0,2,3,11,0,0,0,7,0,0,0,18,0,0,0,3,0,0,0,0,110,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,7,2025-06-29T12:10:03.285444Z
512706,Greatfelix,0,14,0,18,6739,0,0,0,0,0,103,17,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,690,0,0,0,0,0,0,0,0,3,0,0,0,21,1,1,0,47,0,4,10,0,0,0,0,0,0,0,0,53,2025-06-29T12:10:03.285444Z
512975,Scuba,0,551,62,34,0,1192,0,651,493,0,27,4,32,237,0,0,0,5,3,25,11,8,0,0,12,4,12,0,5,1,0,0,335,3,0,0,0,0,0,1,5,0,0,0,83,2,1,2,113,13,11,23,0,0,0,0,0,0,0,0,76,2025-06-29T12:10:03.285444Z
514929,razac155,1,167,9,81,0,141,168,795,154,0,0,0,2,0,0,2,0,0,0,36,0,0,0,1,0,8,6,0,1,0,0,0,0,9,4,8,3,10,2,17,25,6,2,10,52,8,8,3,56,12,6,0,8,0,0,0,0,0,0,5,37,2025-06-29T12:10:03.285444Z
520534,tengo,0,710,703,6,0,19,0,566,465,732,507,109,142,555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,84,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
520654,cybershooter,0,32,6,157,0,143,14,0,0,0,0,0,2,0,0,0,7,0,0,0,0,7,3,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,40,13,3,0,0,0,0,0,0,0,0,0,22,2025-06-29T12:10:03.285444Z
537454,Kloss,1,103,0,47,1,11,0,1312,524,0,4,75,6,124,0,0,15,24,0,133,6,0,0,4,0,13,3,0,0,0,0,0,303,0,0,0,1,0,0,0,9,0,0,0,174,6,29,0,209,5,13,0,0,0,0,0,0,0,0,1,83,2025-06-29T12:10:03.285444Z
539089,alchemy,0,121,21,41,2,1743,0,7,283,0,6,1,13,2,1,0,0,0,0,0,5,0,0,43,0,130,6,0,1,2,0,792,0,0,0,0,0,0,0,0,5,0,0,0,181,2,3,0,123,2,11,0,0,0,0,0,0,0,0,0,67,2025-06-29T12:10:03.285444Z
539752,Garrincha,0,57,16,25,0,46,40,24,481,1165,234,50,7,2,0,0,19,0,0,0,153,0,0,3,0,0,11,1,0,0,0,558,17,0,0,0,0,0,0,0,3,0,0,0,136,0,17,0,79,2,4,0,0,0,0,0,0,0,0,0,80,2025-06-29T12:10:03.285444Z
541208,Srsly,0,479,389,46,0,1346,0,374,525,193,0,110,6,26,0,0,0,0,75,0,8,8,9,14,0,1,0,104,0,3,0,938,5,0,3,0,1,0,3,0,5,0,4,7,87,1,11,0,138,6,6,6,0,16,0,0,0,0,0,4,72,2025-06-29T12:10:03.285444Z
541413,mothak,0,394,363,22,3,17,0,50,14,1719,20,11,5,22,0,0,3,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,335,0,0,0,0,0,0,0,11,0,0,0,9,0,8,0,58,0,1,0,0,0,0,0,0,0,0,1,65,2025-06-29T12:10:03.285444Z
549665,Sonicboom,0,624,574,7,1904,94,3287,0,28,0,21,4,3,0,0,0,0,0,7,0,56,43,3,4,0,17,16,0,0,0,0,605,7,0,504,0,0,0,274,0,10,0,3,7,130,0,0,0,133,2,2,0,0,0,0,0,0,0,0,0,91,2025-06-29T12:10:03.285444Z
566182,udecomey,1,25,17,4,162,1006,533,551,39,0,3,1,18,41,0,0,0,0,0,131,17,0,0,0,36,0,0,0,0,13,76,59,8,10,12,10,8,12,9,19,12,11,16,14,183,0,1,0,56,148,1,0,0,3,0,0,0,0,0,0,68,2025-06-29T12:10:03.285444Z
573256,Dr_Swizzles,0,125,51,61,88,421,158,765,44,546,5,1,5,0,0,0,0,0,0,0,0,92,1,0,10,48,0,0,0,0,0,379,7,0,0,0,0,0,0,0,3,0,0,0,138,2,7,0,160,19,9,0,0,0,0,0,0,0,0,1,56,2025-06-29T12:10:03.285444Z
584064,BrotherPigeon,0,2738,0,241,0,3,0,8,477,1376,277,51,9,72,0,2,172,34,0,106,17,0,24,2,5,25,1,0,53,0,0,635,8,0,0,0,0,0,0,1,5,0,0,0,256,8,33,6,409,38,17,12,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
585087,ziuta,0,152,105,18,0,2545,0,0,25,37,1,172,50,149,0,0,0,0,0,30,0,11,26,0,13,0,0,0,2,5,9,1,197,0,0,0,1,0,0,0,4,0,0,0,81,25,15,1,256,10,4,0,0,0,80,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
585962,ButtonPusher,0,6,6,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,62,0,0,5,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
594061,TubbyCapone,0,258,233,15,5755,0,0,0,0,0,145,57,2,0,0,0,0,19,4,0,0,0,0,1,0,0,4,0,1,5,0,669,6,0,0,0,0,0,0,0,0,0,0,0,28,0,25,0,22,4,4,396,0,0,0,0,0,0,0,1,1,2025-06-29T12:10:03.285444Z
594063,Barnstable,0,228,153,62,0,2685,2,4,1,10,24,42,7,79,0,1,0,0,0,123,22,0,0,0,17,0,2,0,1,8,0,32,302,1,0,2,0,1,1,3,8,0,1,0,157,1,35,3,268,40,4,0,0,0,0,0,0,0,0,2,69,2025-06-29T12:10:03.285444Z
596723,califgrrrl,0,53,34,15,0,63,1510,0,0,16,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,88,26,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
610407,FAFOPDQ,0,327,297,60,2,1191,16,63,0,6,140,29,2,0,0,0,63,0,0,0,0,3,1,4,0,31,7,0,5,0,0,249,21,0,0,0,0,0,0,0,3,0,0,2,50,2,13,0,116,8,7,2,0,0,3,0,0,0,0,0,31,2025-06-29T12:10:03.285444Z
620000,jordiotto,5,210,29,121,1052,720,1600,0,2,0,8,0,12,0,0,0,21,0,13,8,0,1,0,0,12,0,47,0,1,75,0,988,0,0,4,0,0,0,0,1,0,0,1,0,82,5,1,0,95,46,11,95,0,0,0,3,0,0,0,0,1,2025-06-29T12:10:03.285444Z
621313,AACookieAA,0,420,0,198,0,1220,0,259,121,108,111,20,21,0,0,17,2,1,0,42,7,43,3,2,2,24,5,0,2,3,488,38,198,0,0,0,0,0,0,1,9,0,0,0,125,10,59,0,215,24,15,4,0,0,0,0,0,0,0,0,80,2025-06-29T12:10:03.285444Z
654079,009,0,49,8,42,222,79,0,10,0,996,332,62,3,0,0,0,0,0,0,3,1,0,0,0,7,0,0,0,5,0,245,80,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,24,7,1,1,5,0,0,0,0,0,0,0,8,2025-06-29T12:10:03.285444Z
660779,Sane,4,733,314,143,0,2155,0,14,96,0,38,15,6,0,6,0,0,0,0,124,101,17,0,1,35,19,7,0,2,0,0,1,337,6,14,1,5,3,5,20,12,2,9,8,300,7,2,2,276,93,11,5,0,0,0,2,0,0,0,0,62,2025-06-29T12:10:03.285444Z
668362,Revelation,0,44,0,56,12,932,14,876,6,0,108,18,5,5,0,0,0,0,0,0,0,62,0,0,0,38,0,0,1,0,31,21,42,0,0,0,0,0,0,0,1,0,0,0,92,0,18,0,101,3,12,0,0,0,0,0,0,0,0,1,59,2025-06-29T12:10:03.285444Z
670519,cwa311,0,54,0,12,0,243,0,203,472,1269,19,46,14,0,0,0,1,0,0,34,0,0,0,5,2,0,8,0,6,2,0,655,6,0,0,0,0,0,0,0,0,0,0,0,55,0,1,0,48,2,10,183,0,0,0,0,0,0,0,1,0,2025-06-29T12:10:03.285444Z
671797,SexxySweety,0,104,2,24,0,0,0,15,284,3256,29,112,2,8,1,0,0,0,0,7,1243,35,29,26,1,18,0,0,84,0,0,653,1,0,0,0,0,0,0,1,0,0,0,0,108,19,40,0,616,12,16,373,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
673073,DaddyTym,0,105,0,15,0,2255,0,0,506,0,0,0,18,16,0,0,6,0,0,0,0,7,100,7,0,294,0,0,5,0,0,87,1,0,0,0,0,0,0,0,11,0,0,0,412,2,5,1,351,40,2,0,0,0,0,0,0,0,0,0,60,2025-06-29T12:10:03.285444Z
692756,Spalds,0,1453,0,642,0,1766,0,41,254,0,1,33,10,18,0,0,0,0,0,136,30,0,0,38,2081,0,3,0,1,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,2268,5,18,0,1470,2213,67,0,0,0,0,0,0,0,0,0,82,2025-06-29T12:10:03.285444Z
711045,StaticFree,0,362,305,23,203,596,1875,4,7,0,26,4,8,0,0,0,0,0,0,44,2,0,70,1,65,0,1,0,0,61,1709,317,0,12,39,1,17,5,0,6,8,5,39,48,182,3,2,3,84,104,10,4,3,2,4,0,0,4,0,6,39,2025-06-29T12:10:03.285444Z
711289,LadyD34,0,156,6,54,0,161,0,934,320,415,37,21,10,3,0,0,52,0,252,0,0,56,1,1,19,18,0,0,1,0,0,351,21,0,0,0,0,0,0,0,5,0,0,0,347,2,18,2,187,24,17,0,0,0,0,0,0,0,0,0,54,2025-06-29T12:10:03.285444Z
729387,TvA_Elite,0,267,99,97,1,37,1741,82,72,79,125,13,11,34,0,0,0,0,5,42,4,6,0,4,1,87,0,0,1,2,0,559,56,1,1,1,0,0,1,2,8,1,0,0,146,3,16,2,159,49,30,1,0,0,0,0,0,0,0,1,74,2025-06-29T12:10:03.285444Z
733128,Fawser,0,1257,212,55,0,1043,44,170,458,146,112,22,10,83,0,0,30,1,6,19,3,0,8,0,0,6,7,0,4,1,10,0,4,0,0,0,0,0,0,0,5,0,0,0,54,1,1,2,63,15,5,0,0,0,0,0,0,0,0,0,72,2025-06-29T12:10:03.285444Z
744502,1by1takeyoudown,0,55,28,13,0,0,0,0,0,0,0,0,14,0,0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,175,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,79,2025-06-29T12:10:03.285444Z
745660,Salvador,5,249,34,101,2,645,150,1013,66,62,0,0,12,0,0,0,26,0,0,84,0,0,55,0,0,52,3,0,3,1,0,291,6,1,0,0,2,1,0,32,2,0,1,0,194,0,0,0,83,19,26,0,1,0,0,0,0,0,0,0,42,2025-06-29T12:10:03.285444Z
772261,miney11,0,83,25,19,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,987,0,1,0,0,0,0,0,0,138,0,0,0,0,0,0,0,3,0,0,135,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
784063,BattleTank97531,221,2427,15,153,0,0,4,62,0,2248,0,0,6,59,0,0,1,0,0,110,0,0,0,1,113,110,12,0,4,3,0,897,24,4,0,0,4,1,2,57,7,0,2,3,332,4,2,0,351,200,17,6,0,0,1,0,0,0,0,0,74,2025-06-29T12:10:03.285444Z
792035,Ashanie,0,162,0,48,0,620,0,0,0,338,0,5,39,242,16,0,0,0,0,36,7,7,7,1,1,14,5,0,5,0,0,0,82,0,0,0,0,0,0,0,2,0,0,0,78,82,196,1,1425,30,10,0,0,0,0,0,0,0,0,6,54,2025-06-29T12:10:03.285444Z
812478,MightyGoober,0,50,0,26,0,2351,5,0,0,0,37,8,16,0,0,0,0,3,0,1,7,0,0,4,0,0,8,0,2,0,0,592,5,0,2,0,0,0,0,1,1,2,2,0,25,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,78,2025-06-29T12:10:03.285444Z
821734,python1331,0,80,0,8,2111,261,0,90,0,0,0,140,7,33,0,0,0,0,0,0,0,1,5,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,26,1,5,0,27,15,1,0,0,0,0,0,0,0,0,1,53,2025-06-29T12:10:03.285444Z
855892,Takoyaki,0,127,21,72,137,498,3172,49,79,149,0,0,8,0,0,0,0,0,0,51,3,0,0,0,6,0,0,0,0,5,19,12,2,4,1,0,0,0,22,2,7,0,0,13,60,0,8,0,12,7,1,0,10,0,0,0,0,0,0,2,64,2025-06-29T12:10:03.285444Z
860546,Ferrik,0,553,373,60,0,42,0,28,529,915,184,30,6,72,0,0,136,0,0,0,21,89,6,6,0,70,15,0,0,8,0,560,17,0,0,0,0,0,0,0,0,0,0,0,195,34,47,0,424,71,23,0,0,0,0,0,0,0,0,2,78,2025-06-29T12:10:03.285444Z
864830,Pingu4ever,0,13,0,18,0,0,9906,0,0,0,0,0,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,647,1,0,0,0,0,0,0,0,4,0,0,0,24,0,3,0,31,0,1,0,0,0,0,0,0,0,0,2,62,2025-06-29T12:10:03.285444Z
865186,GenBlood,1,480,383,39,0,132,0,2943,0,0,0,0,29,74,0,0,82,0,0,0,114,0,20,2,0,19,1,0,1,13,1001,157,88,0,0,0,0,0,0,0,4,0,0,0,155,72,109,3,850,44,14,0,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
867871,SIMP_Police,0,82,55,11,121,2690,0,18,0,0,0,18,32,0,0,0,10,0,0,18,0,0,1,4,0,28,7,0,2,0,84,498,1,0,43,0,5,0,0,0,2,0,49,51,60,1,0,0,51,15,3,0,1,15,33,0,0,0,0,0,41,2025-06-29T12:10:03.285444Z
868997,lobdell,0,21,0,10,252,900,405,43,147,0,37,2,8,9,0,0,0,0,0,3,19,1,0,2,0,36,0,0,2,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,62,0,2,0,53,35,4,0,0,0,81,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
872103,Scampi,0,84,59,5,0,4,2989,1546,0,230,142,22,13,612,0,0,0,0,2,8,58,0,0,0,1,0,6,0,2,4,0,666,0,1,0,0,25,0,1,0,2,0,0,3,74,1,1,0,127,7,1,0,0,0,0,0,0,0,0,0,56,2025-06-29T12:10:03.285444Z
872364,Hassan,0,1014,507,75,1,126,1,0,500,997,49,6,35,94,1,0,2,0,3,0,0,36,5,4,1,0,3,0,1,4,0,119,34,12,17,0,20,1,17,0,6,0,36,4,53,2,32,0,52,7,41,0,0,0,0,0,0,0,0,0,82,2025-06-29T12:10:03.285444Z
874456,IceRocky,0,648,619,14,0,50,0,0,526,968,16,4,3,10,0,0,0,0,11,7,0,34,114,15,6,1,2,0,13,0,0,599,0,0,0,0,0,0,0,0,7,0,0,0,203,0,1,0,148,28,7,0,0,0,0,0,0,0,0,0,77,2025-06-29T12:10:03.285444Z
882839,JDub,0,361,317,19,0,23,0,289,522,198,186,35,60,232,0,0,0,0,5,10,1,0,4,13,0,7,1,0,12,0,0,692,0,0,0,0,0,0,0,0,7,0,0,0,53,0,0,0,61,3,5,34,0,0,0,0,0,0,0,0,73,2025-06-29T12:10:03.285444Z
884910,Sparkie_Lee,2,219,141,62,0,3928,1166,58,0,0,33,6,20,0,0,0,0,0,0,28,0,0,4,22,0,118,4,0,2,118,12,121,207,7,7,4,1,2,7,8,5,4,14,6,173,1,2,1,90,55,17,5,3,0,0,0,0,1,0,1,60,2025-06-29T12:10:03.285444Z
886138,Rockwizard,0,73,0,24,0,868,1281,0,16,94,0,0,7,0,0,0,0,0,6,58,7,0,0,1,8,0,3,0,1,0,0,666,0,0,0,13,0,0,0,1,18,12,9,0,84,8,4,0,93,26,19,0,0,0,0,0,0,0,0,0,74,2025-06-29T12:10:03.285444Z
888237,AlexeaNikkole,0,164,0,80,0,169,0,0,411,262,0,51,8,13,30,0,0,0,0,49,0,12,6,0,0,27,3,0,0,10,0,0,75,0,0,0,0,1,0,0,3,0,0,0,94,21,100,1,331,9,29,0,0,0,0,0,0,0,0,6,40,2025-06-29T12:10:03.285444Z
895621,BloodyFist,0,16,0,8,0,4,2,1096,0,0,0,5,16,90,0,0,2,0,1,0,0,0,0,0,0,24,0,0,0,0,0,49,0,0,0,0,0,0,0,0,4,0,0,0,22,0,2,0,18,16,0,0,0,0,0,0,0,0,0,2,65,2025-06-29T12:10:03.285444Z
895688,Wicka,0,116,52,26,0,20,399,4404,4,0,142,42,4,1,0,0,10,0,0,38,1,0,0,0,5,0,0,2,1,4,0,646,1,0,0,0,0,0,0,0,7,0,0,0,44,136,116,0,1232,3,7,0,0,0,0,0,0,0,0,0,73,2025-06-29T12:10:03.285444Z
899567,T3RR0R_25,0,299,188,56,0,1995,0,271,0,0,106,11,21,0,0,0,0,0,0,0,0,34,40,3,42,0,3,0,3,2,780,83,8,0,0,0,0,0,0,0,6,0,0,0,123,2,5,0,113,98,36,0,0,0,0,0,0,0,0,3,58,2025-06-29T12:10:03.285444Z
