UID,Friends,Enemies,Karma,ForumPosts,Detail,Description,Until,Networth,Played
210799,2,0,1,19,Account marked for deletion,In federal jail permanently,1851292800,931661642,305617
211438,0,0,0,271,Account marked for deletion,In federal jail permanently,1851292800,166354624,0
211870,12,6,0,116,Account marked for deletion,In federal jail permanently,1851292800,278885620,0
211939,0,3,0,40,Account marked for deletion,In federal jail permanently,1851292800,20244786,120
212478,0,1,0,4,Account marked for deletion,In federal jail permanently,1851292800,68558,0
213181,5,6,0,14,Account marked for deletion,In federal jail permanently,1851292800,157606215,1406734
213219,2,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,10662538,0
213579,1,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,168406796,0
213828,8,1,0,15,Account marked for deletion,In federal jail permanently,1851292800,46532152,1189164
214092,34,29,0,928,Account marked for deletion,In federal jail permanently,1851292800,33460444141,3638000
214139,3,6,0,243,Account marked for deletion,In federal jail permanently,1851292800,1070861362,187742
214236,3,1,0,12,Account marked for deletion,In federal jail permanently,1851292800,2594625925,435247
215172,5,1,0,13,Account held until further notice,In federal jail temporarily,1822521600,17050030032,952718
215236,3,1,0,3,Account marked for deletion / Staff See Notes,In federal jail permanently,1851292800,-249783784,724681
215567,17,22,5,123,Account marked for deletion,In federal jail permanently,1851292800,7147339105,6450279
215771,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,-278955228,0
215774,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,-38984823,0
215906,1,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,2155275797,30570
216037,26,8,0,1137,Account marked for deletion,In federal jail permanently,1851292800,5211454939,2160174
216091,35,41,0,586,Account marked for deletion,In federal jail permanently,1851292800,40541967100,1387657
216273,3,2,0,132,Account marked for deletion,In federal jail permanently,1851292800,42605005,156940
216450,44,7,0,257,Account marked for deletion,In federal jail permanently,1851292800,10943980914,1735800
216542,3,3,0,76,Account marked for deletion,In federal jail permanently,1851292800,79707149,436925
216629,6,1,0,17,Account marked for deletion,In federal jail permanently,1851292800,4370653144,255738
216859,1,2,0,3,Account marked for deletion,In federal jail permanently,1851292800,3838235,0
217268,4,12,0,181,Account marked for deletion,In federal jail permanently,1851292800,73481872,0
217485,2,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,20592669,0
218212,147,23,112,431,Account marked for deletion,In federal jail permanently,1851292800,9492990901,11169184
218770,0,0,0,93,Account marked for deletion,In federal jail permanently,1851292800,17274924644,426830
219330,7,2,0,91,Staff See Notes,In federal jail permanently,1851292800,807998515,480
220411,0,0,0,58,Account marked for deletion,In federal jail permanently,1851292800,19054643,0
220698,18,3,0,356,Bug Abuse,In federal jail permanently,1851292800,2589189826,628
220993,23,4,1,441,Account marked for deletion,In federal jail permanently,1851292800,42185406,320861
221071,5,3,0,5,Account marked for deletion,In federal jail permanently,1851292800,353372753,0
221102,16,5,0,40,Account marked for deletion,In federal jail permanently,1851292800,3398277338,4868224
221317,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,165317017,191169
222504,1,1,0,22,Account marked for deletion,In federal jail permanently,1851292800,70478861,0
222565,2,1,0,15,Account marked for deletion,In federal jail permanently,1851292800,232615563,2382
223039,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,59778268,0
223609,7,5,0,112,Account held until further notice,In federal jail temporarily,1822521600,11922237,1475596
223971,2,0,0,26,Account marked for deletion,In federal jail permanently,1851292800,3108370089,378582
224300,4,8,0,183,Account Sharing,In federal jail permanently,1851292800,70812464,340267
224506,29,7,0,14,Account marked for deletion,In federal jail permanently,1851292800,25259581171,2794
224631,2,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,13233671,0
224951,43,5,0,148,Account marked for deletion,In federal jail permanently,1851292800,2687855,9686784
225940,12,6,0,1755,Account marked for deletion,In federal jail permanently,1851292800,10166361011,729693
226397,0,3,0,14,Account marked for deletion,In federal jail permanently,1851292800,832481,171529
227218,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5442795,5070
227588,58,22,0,189,Account marked for deletion,In federal jail permanently,1851292800,186907478,4328216
227708,10,5,0,406,Account marked for deletion,In federal jail permanently,1851292800,43278784164,2421013
227871,58,31,66,113,Account held until further notice,In federal jail temporarily,1822521600,961129827,1506562
228375,43,20,0,4858,Account marked for deletion,In federal jail permanently,1851292800,57020308,9415686
229185,3,0,0,29,Account marked for deletion,In federal jail permanently,1851292800,30701643,0
229327,4,2,0,263,Account marked for deletion,In federal jail permanently,1851292800,-49314899,0
230033,2,3,0,1,Account marked for deletion,In federal jail permanently,1851292800,68966236,218835
230364,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,365181292,160093
230426,6,1,0,14,Account held until further notice,In federal jail temporarily,1822521600,10638219685,46945
230625,66,10,0,843,Account marked for deletion,In federal jail permanently,1851292800,17176469849,9886223
231397,3,1,0,201,Staff see notes,In federal jail permanently,1851292800,5090338,0
231915,11,4,0,93,Account marked for deletion,In federal jail permanently,1851292800,25147025,22960
232139,4,1,1,3,Account marked for deletion,In federal jail permanently,1851292800,4101100942,723633
232146,5,0,0,3,Donation Issues,In federal jail permanently,1851292800,-76792739,318730
232491,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,148247668,13342
232720,1,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,21984371,33050
233448,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,7491021,8072
233886,58,20,0,1023,Account marked for deletion. ,In federal jail permanently,1851292800,5633433586,4863984
234398,1,2,0,25,Account marked for deletion,In federal jail permanently,1851292800,24800776,0
234438,1,32,0,0,Account marked for deletion,In federal jail permanently,1851292800,20693751,0
234442,4,2,0,5393,Account marked for deletion,In federal jail permanently,1851292800,76484161,785800
235173,2,0,7,7,Account marked for deletion,In federal jail permanently,1851292800,7074445,353050
235331,8,4,0,50,Account marked for deletion,In federal jail permanently,1851292800,11591032446,117685
236755,4,6,0,52,Account marked for deletion,In federal jail permanently,1851292800,20299020,4274977
236983,2,1,0,28,Account marked for deletion,In federal jail permanently,1851292800,3305197,344340
237098,18,9,0,10,Account marked for deletion,In federal jail permanently,1851292800,21040977,1978545
237462,22,6,0,12,Account marked for deletion,In federal jail permanently,1851292800,19369162,32721
237589,8,11,0,68,Account marked for deletion,In federal jail permanently,1851292800,16144366102,969434
237775,12,6,0,268,Account marked for deletion,In federal jail permanently,1851292800,614449853,1604405
238652,3,4,0,1,Account marked for deletion,In federal jail permanently,1851292800,295367699,1627697
240244,9,13,0,58,Account marked for deletion,In federal jail permanently,1851292800,104324297,847325
240321,3,2,0,3,Account marked for deletion,In federal jail permanently,1851292800,28921960,0
240958,33,17,0,85,Account marked for deletion,In federal jail permanently,1851292800,53375011428,360
242715,1,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,218029752,161201
243155,7,4,0,816,Account marked for deletion,In federal jail permanently,1851292800,8681983,763326
243729,0,0,0,17,Account marked for deletion,In federal jail permanently,1851292800,8696910,219096
243789,0,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,750955418,0
244682,0,2,0,11,Account marked for deletion,In federal jail permanently,1851292800,40919753,0
245336,8,6,0,112,Account marked for deletion,In federal jail permanently,1851292800,10390245122,965802
247631,15,17,0,11,Account marked for deletion,In federal jail permanently,1851292800,191936708,857952
247922,3,2,0,12,Account marked for deletion,In federal jail permanently,1851292800,12645353,619479
248020,10,3,5,14,Account marked for deletion,In federal jail permanently,1851292800,-275398909,5651657
248332,2,1,0,28,Account marked for deletion,In federal jail permanently,1851292800,10601505406,415581
248579,0,1,0,4,Account marked for deletion,In federal jail permanently,1851292800,3218979,0
248628,11,3,8,222,Account marked for deletion,In federal jail permanently,1851292800,52038254022,550189
248679,2,1,0,204,RMT,In federal jail permanently,1851292800,10871517115,350515
249109,3,3,0,5,Staff See Notes,In federal jail permanently,1851292800,340614315,1261714
249204,15,5,0,26,Staff see notes,In federal jail permanently,1851292800,28254487,0
249480,1,4,0,2,Account marked for deletion,In federal jail permanently,1851292800,22009680,239373
249533,218,81,1092,861,Account marked for deletion,In federal jail permanently,1851292800,186224026,16429804
249940,1,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,80452636,0
249959,1,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,24300880,44741
250005,5,7,0,21,Account marked for deletion,In federal jail permanently,1851292800,20390441158,180432
250723,3,12,0,15,Account marked for deletion,In federal jail permanently,1851292800,59242479,244978
250869,1,3,0,49,Account marked for deletion,In federal jail permanently,1851292800,128660034,0
251494,4,8,0,90,Account marked for deletion,In federal jail permanently,1851292800,32731538,0
251699,1,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,10076503,0
251770,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,26320990,19082
251814,11,1,0,17,Account marked for deletion,In federal jail permanently,1851292800,117186802,291572
252436,12,4,0,114,Account marked for deletion,In federal jail permanently,1851292800,1151442553,1195695
252643,2,1,0,8,Account marked for deletion,In federal jail permanently,1851292800,145762464,120
253159,30,2,0,42,Bug Abuse,In federal jail permanently,1851292800,71985947670,489
253321,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,20686022,2332
253455,8,3,0,2,Account marked for deletion,In federal jail permanently,1851292800,2329880206,224495
253494,1,4,0,83,Account marked for deletion,In federal jail permanently,1851292800,10726640,1688
253729,1,1,0,4,Account marked for deletion,In federal jail permanently,1851292800,3902679856,322558
254294,3,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,630758489,22153
255906,1,7,0,37,Account marked for deletion,In federal jail permanently,1851292800,569999268,9907
255979,1,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,208522487,701
256936,4,11,0,71,Account marked for deletion,In federal jail permanently,1851292800,966897011,996655
257484,2,7,0,8,Account marked for deletion,In federal jail permanently,1851292800,748325445,370232
257782,0,3,0,1,Account marked for deletion,In federal jail permanently,1851292800,43911177,0
258557,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,66222151,0
259249,47,15,243,258,Account marked for deletion,In federal jail permanently,1851292800,-830072858,5609436
