NumID,status_descr,status_details,playername,level,playerage,rank,InitSignUp,last_action,total_duration,total_units,Date Added
2707919,In federal jail permanently,Account marked for deletion,bagoyoema,16,136,Average Alcoholic,9/2/2021 8:28:55 AM,1/13/2022 1:00:28 PM,3,days,1/16/2022 9:13:04 PM
2708895,In federal jail permanently,Account marked for deletion,kzinpp,10,134,Below average Nudist,9/4/2021 1:44:12 PM,1/14/2022 3:20:09 AM,3,days,1/16/2022 9:13:04 PM
2708953,In federal jail permanently,Account marked for deletion,ronalmm77,15,134,Average Accomplice,9/4/2021 3:46:29 PM,1/13/2022 1:02:55 PM,3,days,1/16/2022 9:13:04 PM
2708957,In federal jail permanently,Account marked for deletion,capeloam,15,134,Reasonable Slayer,9/4/2021 3:53:48 PM,1/13/2022 12:58:26 PM,3,days,1/16/2022 9:13:04 PM
2714772,In federal jail permanently,Multiple accounts,Haonnas,40,123,Highly competent Intimidator,9/15/2021 3:11:14 PM,1/12/2022 7:07:59 PM,4,days,1/16/2022 9:13:04 PM
2715033,In federal jail permanently,Account marked for deletion,Chesteranss,15,122,Reasonable Hoarder,9/16/2021 7:11:27 AM,1/13/2022 12:57:58 PM,3,days,1/16/2022 9:13:04 PM
2715204,In federal jail permanently,Account marked for deletion,M2Miner,15,122,Reasonable Slayer,9/16/2021 4:16:22 PM,1/13/2022 1:01:39 PM,3,days,1/16/2022 9:13:04 PM
2716298,In federal jail permanently,Account marked for deletion,greenrevon,15,119,Reasonable Slayer,9/19/2021 1:54:01 PM,1/13/2022 12:59:57 PM,3,days,1/16/2022 9:13:04 PM
2716303,In federal jail permanently,Account marked for deletion,Aitvarass,15,119,Average Slayer,9/19/2021 2:00:59 PM,1/13/2022 1:02:04 PM,3,days,1/16/2022 9:13:04 PM
2718027,In federal jail permanently,Account marked for deletion,bravios,14,114,Average Accomplice,9/24/2021 3:24:10 PM,1/13/2022 3:57:16 PM,3,days,1/16/2022 9:13:04 PM
2718196,In federal jail permanently,Account marked for deletion,AhmedBasha,19,113,Reasonable Nudist,9/25/2021 5:13:56 AM,1/15/2022 1:26:44 PM,1,day,1/16/2022 9:13:04 PM
2719493,In federal jail permanently,Account marked for deletion,Moe239,9,109,Novice Samaritan,9/29/2021 8:30:29 AM,1/12/2022 10:48:55 AM,4,days,1/16/2022 9:13:04 PM
2719889,In federal jail permanently,Account marked for deletion,acekotols,15,108,Average Slayer,9/30/2021 2:40:37 PM,1/13/2022 1:02:29 PM,3,days,1/16/2022 9:13:04 PM
2721816,In federal jail permanently,Account marked for deletion,Omomomo,15,101,Reasonable Scavenger,10/7/2021 11:43:15 AM,1/15/2022 2:33:12 AM,2,days,1/16/2022 9:13:04 PM
2721985,In federal jail permanently,Account marked for deletion,vanilla9,11,101,Average Loser,10/8/2021 1:52:25 AM,1/12/2022 7:02:58 AM,4,days,1/16/2022 9:13:04 PM
2724657,In federal jail permanently,Account marked for deletion,ranking757,4,91,Inexperienced Loser,10/17/2021 2:22:33 PM,1/13/2022 3:42:28 PM,3,days,1/16/2022 9:13:04 PM
2725235,In federal jail permanently,Account marked for deletion,lonewolf303,4,89,Inexperienced Loser,10/19/2021 4:32:56 PM,1/13/2022 3:51:03 PM,3,days,1/16/2022 9:13:04 PM
2725418,In federal jail permanently,Account marked for deletion,blackblacksky,10,88,Novice Scavenger,10/20/2021 11:26:23 AM,1/15/2022 4:21:54 AM,2,days,1/16/2022 9:13:04 PM
2725433,In federal jail permanently,Account marked for deletion,arackk,10,88,Novice Scavenger,10/20/2021 12:35:39 PM,1/15/2022 2:18:00 AM,2,days,1/16/2022 9:13:04 PM
2726002,In federal jail permanently,Account marked for deletion,Marcus122333333,2,86,Beginner Nudist,10/22/2021 3:05:27 PM,1/1/2022 11:56:40 AM,15,days,1/16/2022 9:13:04 PM
2727575,In federal jail permanently,Account marked for Deletion,lwinmar,10,81,Below average Slayer,10/28/2021 5:30:41 AM,1/14/2022 3:28:17 AM,3,days,1/16/2022 9:13:04 PM
2728836,In federal jail permanently,Account marked for deletion,froak,4,76,Beginner Nudist,11/1/2021 4:12:48 PM,1/10/2022 4:10:49 AM,7,days,1/16/2022 9:13:04 PM
2735851,In federal jail permanently,Account marked for deletion,Yalisonjoyce,4,47,Beginner Nudist,11/30/2021 10:02:16 AM,12/10/2021 7:59:43 PM,37,days,1/16/2022 9:13:04 PM
2738852,In federal jail permanently,Account marked for deletion,StableInsanity,5,35,Beginner Nudist,12/12/2021 7:30:46 PM,1/11/2022 12:02:01 AM,6,days,1/16/2022 9:13:04 PM
2740256,In federal jail permanently,Account marked for deletion,FlyAmanita,11,30,Average Nudist,12/18/2021 12:39:00 AM,1/14/2022 2:55:14 AM,3,days,1/16/2022 9:13:04 PM
2740716,In federal jail permanently,Account marked for deletion,milare,2,28,Beginner Loser,12/19/2021 7:12:00 PM,1/12/2022 7:12:09 AM,4,days,1/16/2022 9:13:04 PM
2741257,In federal jail permanently,Account marked for deletion,Ericapeprah,3,26,Inexperienced Nudist,12/21/2021 11:36:17 PM,1/15/2022 9:01:13 AM,1,day,1/16/2022 9:13:04 PM
2741521,In federal jail permanently,Account marked for deletion,arellano91,2,25,Beginner Loser,12/23/2021 1:53:27 AM,1/12/2022 2:44:42 AM,5,days,1/16/2022 9:13:04 PM
2741539,In federal jail permanently,Account marked for deletion,renzhon,2,25,Beginner Loser,12/23/2021 4:37:43 AM,1/12/2022 7:17:09 AM,4,days,1/16/2022 9:13:04 PM
2741804,In federal jail permanently,Account marked for deletion,nezlei,2,23,Beginner Loser,12/24/2021 8:24:05 AM,1/12/2022 6:53:59 AM,4,days,1/16/2022 9:13:04 PM
2742045,In federal jail permanently,Account marked for deletion,tengcutz,2,22,Beginner Loser,12/25/2021 8:09:15 AM,1/12/2022 6:58:06 AM,4,days,1/16/2022 9:13:04 PM
2743328,In federal jail permanently,Account marked for deletion,SA_SA,8,17,Rookie Nudist,12/30/2021 9:59:40 AM,1/15/2022 10:13:48 AM,1,day,1/16/2022 9:13:04 PM
2744629,In federal jail permanently,Account marked for deletion,Lord_Varian,10,12,Below average Nudist,1/4/2022 2:33:05 PM,1/12/2022 12:16:24 AM,5,days,1/16/2022 9:13:04 PM
2744691,In federal jail permanently,Account marked for deletion,Money_man2313,1,12,Absolute beginner Newcomer,1/4/2022 9:10:57 PM,1/4/2022 9:10:58 PM,12,days,1/16/2022 9:13:04 PM
2744915,In federal jail permanently,Account marked for deletion,princess081,3,11,Beginner Nudist,1/5/2022 6:07:28 PM,1/12/2022 2:33:55 PM,4,days,1/16/2022 9:13:04 PM
2745186,In federal jail permanently,Account marked for deletion,flappie,7,10,Rookie Socialite,1/6/2022 6:40:25 PM,1/16/2022 9:45:03 AM,20,hours,1/16/2022 9:13:04 PM
2745741,In federal jail permanently,Account marked for deletion,King-Yoakum,3,8,Beginner Nudist,1/8/2022 6:29:22 PM,1/10/2022 10:20:33 AM,6,days,1/16/2022 9:13:04 PM
2746321,In federal jail permanently,Account marked for deletion,pace_guy,7,6,Inexperienced Newcomer,1/10/2022 4:33:47 PM,1/11/2022 7:35:18 AM,5,days,1/16/2022 9:13:04 PM
2746368,In federal jail permanently,Staff see notes,Jaco2313,3,6,Beginner Newcomer,1/10/2022 9:14:12 PM,1/11/2022 9:23:16 AM,5,days,1/16/2022 9:13:04 PM
2746480,In federal jail permanently,Staff see notes,Jones85,1,6,Absolute beginner Newcomer,1/11/2022 6:41:16 AM,1/11/2022 5:23:51 PM,5,days,1/16/2022 9:13:04 PM
1853769,In federal jail permanently,Account marked for deletion,Hishammanman,17,2785,Above average Outcast,6/9/2014 7:13:24 PM,1/11/2022 6:26:43 AM,13,days,1/23/2022 9:34:00 PM
1965220,In federal jail permanently,Account marked for deletion,hasantheblack,39,2263,Professional Alcoholic,11/13/2015 12:00:49 PM,1/20/2022 7:35:06 AM,3,days,1/23/2022 9:34:00 PM
2267085,In federal jail permanently,Account marked for deletion,RajAmal,12,1039,Reasonable Intimidator,3/21/2019 3:40:34 PM,1/18/2022 4:04:49 PM,5,days,1/23/2022 9:34:00 PM
2391850,In federal jail permanently,Account marked for deletion,KawaiiTenshii,37,850,Highly distinguished Loser,9/26/2019 7:31:55 AM,1/16/2022 5:02:17 AM,8,days,1/23/2022 9:34:00 PM
2526593,In federal jail permanently,Account marked for deletion,Sudipa,12,656,Average Tank,4/8/2020 4:59:45 AM,1/18/2022 3:58:56 PM,5,days,1/23/2022 9:34:00 PM
2540809,In federal jail permanently,Account marked for deletion,Rowen_McGrovski,6,637,Inexperienced Trader,4/26/2020 7:44:51 PM,1/17/2022 2:39:08 AM,7,days,1/23/2022 9:34:00 PM
2608698,In federal jail permanently,Account marked for deletion,RajBimal,12,482,Average Nudist,9/28/2020 10:08:29 AM,1/18/2022 6:00:42 PM,5,days,1/23/2022 9:34:00 PM
2611100,In federal jail permanently,Account marked for deletion,Isawa,36,474,Highly distinguished Samaritan,10/6/2020 10:30:25 AM,1/22/2022 12:26:37 PM,1,day,1/23/2022 9:34:00 PM
2619194,In federal jail permanently,Account marked for deletion,Arwaa,23,446,Above average Mobster,11/3/2020 9:02:20 AM,1/15/2022 10:52:31 PM,8,days,1/23/2022 9:34:00 PM
2620778,In federal jail permanently,Account marked for deletion,Rajroop,12,441,Average Egotist,11/8/2020 1:57:07 PM,1/18/2022 10:34:52 AM,5,days,1/23/2022 9:34:00 PM
2622025,In federal jail permanently,Account marked for deletion,athain,19,437,Above average Merchant,11/12/2020 1:33:30 PM,1/20/2022 7:34:56 AM,3,days,1/23/2022 9:34:00 PM
2622867,In federal jail permanently,Account marked for deletion,maisarazainal,19,434,Above average Nudist,11/15/2020 5:15:22 PM,1/20/2022 7:39:47 AM,3,days,1/23/2022 9:34:00 PM
2650158,In federal jail permanently,Real money trading,Crusher007,32,367,Veteran Nudist,1/21/2021 9:12:42 PM,1/18/2022 2:27:04 AM,6,days,1/23/2022 9:34:00 PM
2657297,In federal jail permanently,Account marked for deletion,Churboz,19,344,Reasonable Samaritan,2/13/2021 7:14:36 AM,1/19/2022 2:20:20 PM,4,days,1/23/2022 9:34:00 PM
2664608,In federal jail permanently,Multiple accounts,DrKenzzo,50,321,Professional Nudist,3/8/2021 3:19:57 PM,1/19/2022 5:48:05 PM,4,days,1/23/2022 9:34:00 PM
2675705,In federal jail permanently,Account marked for deletion,Ms_Billah_St,12,271,Reasonable Samaritan,4/28/2021 6:37:04 AM,1/19/2022 2:54:25 PM,4,days,1/23/2022 9:34:00 PM
2684674,In federal jail permanently,Account marked for deletion,N1C0LE,18,235,Above average Scavenger,6/2/2021 9:27:35 AM,1/19/2022 2:09:33 PM,4,days,1/23/2022 9:34:00 PM
2688011,In federal jail permanently,Account marked for deletion,MehsumMalik,15,223,Average Nudist,6/15/2021 12:12:07 AM,1/17/2022 5:33:21 PM,6,days,1/23/2022 9:34:00 PM
2693868,In federal jail temporarily,Account held until further notice,RUP_003,5,199,Inexperienced Outcast,7/8/2021 6:53:07 AM,1/20/2022 2:41:30 PM,3,days,1/23/2022 9:34:00 PM
2695002,In federal jail permanently,Account marked for deletion,Robyn2695002,20,194,Above average Scavenger,7/13/2021 5:54:37 PM,1/19/2022 1:54:36 PM,4,days,1/23/2022 9:34:00 PM
2698219,In federal jail permanently,Account marked for deletion,Samantha995,29,175,Highly competent Scavenger,8/1/2021 7:24:00 AM,1/19/2022 4:00:02 PM,4,days,1/23/2022 9:34:00 PM
2698723,In federal jail permanently,Account marked for deletion,ProKillerVip,20,173,Highly competent Importer,8/4/2021 5:06:08 AM,1/19/2022 6:13:56 AM,5,days,1/23/2022 9:34:00 PM
2699244,In federal jail permanently,Account marked for deletion,Bellaciao1997,11,169,Novice Nudist,8/7/2021 9:09:45 AM,1/22/2022 2:23:16 PM,1,day,1/23/2022 9:34:00 PM
2720364,In federal jail permanently,Account marked for deletion,Martin556,2,113,Beginner Nudist,10/2/2021 8:53:34 AM,10/5/2021 10:43:07 AM,110,days,1/23/2022 9:34:00 PM
2729028,In federal jail permanently,Account marked for deletion,Trebor454,9,83,Novice Samaritan,11/2/2021 5:30:20 AM,1/18/2022 4:20:41 PM,5,days,1/23/2022 9:34:00 PM
2736072,In federal jail permanently,Account marked for deletion,austineokech,4,54,Beginner Coward,12/1/2021 5:18:17 AM,1/17/2022 4:47:26 AM,7,days,1/23/2022 9:34:00 PM
2736455,In federal jail permanently,Account marked for deletion,CthulhuWolf,3,52,Inexperienced Samaritan,12/2/2021 7:55:04 PM,1/21/2022 11:09:35 PM,2,days,1/23/2022 9:34:00 PM
2738519,In federal jail permanently,Account marked for deletion,General_Hamon,9,43,Novice Samaritan,12/11/2021 9:02:36 AM,1/19/2022 10:31:42 AM,4,days,1/23/2022 9:34:00 PM
2741568,In federal jail permanently,Account marked for deletion,manhtran1980,3,32,Rookie Scavenger,12/23/2021 7:17:58 AM,1/19/2022 5:31:14 AM,5,days,1/23/2022 9:34:00 PM
2741655,In federal jail permanently,Account marked for deletion,daisykas12,5,31,Rookie Scavenger,12/23/2021 6:14:27 PM,1/19/2022 6:11:28 AM,5,days,1/23/2022 9:34:00 PM
2741948,In federal jail permanently,Account marked for deletion,KellyGibbs,6,30,Rookie Loser,12/24/2021 10:16:43 PM,1/19/2022 3:59:45 PM,4,days,1/23/2022 9:34:00 PM
2744038,In federal jail permanently,Account marked for deletion,AmyLee1994,4,21,Inexperienced Scavenger,1/2/2022 2:30:10 PM,1/21/2022 12:11:23 AM,3,days,1/23/2022 9:34:00 PM
2745002,In federal jail permanently,Account marked for deletion,PrettyKittyy,4,18,Beginner Coward,1/6/2022 1:14:02 AM,1/20/2022 11:03:04 PM,3,days,1/23/2022 9:34:00 PM
2745896,In federal jail permanently,Account marked for deletion,ShikaShika,7,15,Reasonable Nudist,1/9/2022 5:18:58 AM,1/19/2022 4:59:35 AM,5,days,1/23/2022 9:34:00 PM
1566492,In federal jail permanently,Account marked for deletion,Disastah,50,3860,Professional Outcast,7/3/2011 8:25:28 AM,1/21/2022 10:56:12 AM,5,days,1/26/2022 12:04:18 PM
1630793,In federal jail permanently,Account marked for deletion,Seraphim,25,3562,Above average Antagonist,4/26/2012 10:38:18 AM,1/23/2022 1:52:37 PM,3,days,1/26/2022 12:04:18 PM
1875027,In federal jail permanently,Account marked for deletion,born_dead,14,2614,Average Trader,11/30/2014 3:20:45 PM,1/23/2022 1:57:32 PM,3,days,1/26/2022 12:04:18 PM
1875031,In federal jail permanently,Account marked for deletion,pabo_crush,13,2614,Below average Outcast,11/30/2014 3:35:47 PM,1/23/2022 1:50:41 PM,3,days,1/26/2022 12:04:18 PM
1985982,In federal jail permanently,Multiple Accounts,Mei-,45,2132,Highly distinguished Nudist,3/26/2016 10:52:37 AM,1/26/2022 1:35:35 PM,6,hours,1/26/2022 12:04:18 PM
2009981,In federal jail permanently,Multiple accounts,Maou-Sama,65,1982,Supreme Egotist,8/23/2016 11:28:14 AM,1/25/2022 1:27:45 PM,1,day,1/26/2022 12:04:18 PM
2036446,In federal jail permanently,Staff see notes,Callme_Maybe,13,1864,Novice Nudist,12/19/2016 6:45:13 AM,1/25/2022 4:48:56 PM,1,day,1/26/2022 12:04:18 PM
2062168,In federal jail permanently,Account marked for deletion,Saygay,20,1728,Average Trader,5/4/2017 3:41:41 PM,1/23/2022 2:08:27 PM,3,days,1/26/2022 12:04:18 PM
2085446,In federal jail permanently,Account marked for deletion,Ramen_Noodle,34,1571,Distinguished Trader,10/7/2017 6:35:25 PM,1/13/2022 5:36:12 AM,13,days,1/26/2022 12:04:18 PM
2161332,In federal jail permanently,Account marked for deletion,Taxla,12,1256,Highly competent Nudist,8/19/2018 10:28:40 AM,1/13/2022 5:42:13 AM,13,days,1/26/2022 12:04:18 PM
2183294,In federal jail permanently,Account marked for deletion,Cjhuff,9,1185,Rookie Samaritan,10/28/2018 11:19:39 PM,1/26/2022 1:26:42 AM,19,hours,1/26/2022 12:04:18 PM
2199207,In federal jail permanently,Account marked for deletion,Legendary,38,1150,Professional Merchant,12/2/2018 8:07:21 PM,1/24/2022 12:20:51 PM,2,days,1/26/2022 12:04:18 PM
2203106,In federal jail permanently,Account marked for deletion,Rekt,12,1144,Highly competent Egotist,12/9/2018 7:18:56 AM,1/24/2022 12:28:26 PM,2,days,1/26/2022 12:04:18 PM
2216543,In federal jail permanently,Account marked for deletion,Esudesu,37,1123,Distinguished Merchant,12/30/2018 3:39:53 AM,1/13/2022 2:13:55 PM,13,days,1/26/2022 12:04:18 PM
2221086,In federal jail permanently,Account marked for deletion,Dunhill,12,1116,Below average Trader,1/6/2019 5:33:01 PM,1/23/2022 2:08:17 PM,3,days,1/26/2022 12:04:18 PM
2462950,In federal jail permanently,Account marked for deletion,Eternal_Tempest,25,745,Highly competent Merchant,1/12/2020 2:23:11 AM,1/24/2022 12:22:52 PM,2,days,1/26/2022 12:04:18 PM
2626027,In federal jail permanently,Account marked for deletion,Vandol,9,426,Rookie Outcast,11/26/2020 4:54:09 PM,1/25/2022 9:02:05 AM,1,day,1/26/2022 12:04:18 PM
2626718,In federal jail permanently,Account marked for deletion,MahdiM,30,423,Distinguished Hoarder,11/29/2020 12:16:11 PM,1/25/2022 1:22:23 AM,1,day,1/26/2022 12:04:18 PM
2631645,In federal jail permanently,Account marked for deletion,Nawras69,12,406,Below average Samaritan,12/15/2020 9:52:18 PM,1/24/2022 7:17:57 AM,2,days,1/26/2022 12:04:18 PM
2720663,In federal jail permanently,Account marked for deletion,Feltz,20,115,Reasonable Loser,10/3/2021 7:39:59 AM,1/24/2022 10:56:58 PM,1,day,1/26/2022 12:04:18 PM
2722364,In federal jail permanently,Account marked for deletion,SmokeyCB,3,109,Inexperienced Scavenger,10/9/2021 9:34:42 AM,1/26/2022 2:50:16 PM,5,hours,1/26/2022 12:04:18 PM
2723297,In federal jail permanently,Account marked for deletion,NopeThx,23,106,Above average Loser,10/12/2021 5:14:30 PM,1/24/2022 10:49:20 PM,1,day,1/26/2022 12:04:18 PM
2724906,In federal jail permanently,Account marked for deletion,thunder21,15,100,Average Slayer,10/18/2021 12:38:21 PM,1/25/2022 4:21:29 PM,1,day,1/26/2022 12:04:18 PM
2729111,In federal jail permanently,Account marked for deletion,kajcampbell,11,85,Below average Loser,11/2/2021 12:17:56 PM,1/26/2022 1:47:34 PM,6,hours,1/26/2022 12:04:18 PM
2729162,In federal jail permanently,Account marked for deletion,victoriarussell,6,85,Novice Loser,11/2/2021 4:59:33 PM,1/26/2022 1:50:58 PM,6,hours,1/26/2022 12:04:18 PM
2729164,In federal jail permanently,Account marked for deletion,elarrainp,6,85,Novice Loser,11/2/2021 5:06:56 PM,1/26/2022 1:55:25 PM,6,hours,1/26/2022 12:04:18 PM
2729269,In federal jail permanently,Account marked for deletion,channyspirit,6,84,Novice Loser,11/3/2021 12:13:47 AM,1/26/2022 2:04:59 PM,6,hours,1/26/2022 12:04:18 PM
2729438,In federal jail permanently,Account marked for deletion,viloriaedwin,10,84,Novice Loser,11/3/2021 2:00:50 PM,1/26/2022 2:08:10 PM,6,hours,1/26/2022 12:04:18 PM
2729467,In federal jail permanently,Account marked for deletion,rahulbala,9,84,Novice Loser,11/3/2021 3:21:27 PM,1/26/2022 2:12:57 PM,6,hours,1/26/2022 12:04:18 PM
2729528,In federal jail permanently,Account marked for deletion,malenebr,9,84,Novice Nudist,11/3/2021 8:07:17 PM,1/25/2022 11:18:16 PM,21,hours,1/26/2022 12:04:18 PM
2729530,In federal jail permanently,Account marked for deletion,justindudley,8,84,Novice Nudist,11/3/2021 8:21:56 PM,1/26/2022 12:56:43 AM,19,hours,1/26/2022 12:04:18 PM
2729750,In federal jail permanently,Account marked for deletion,pdaenen,7,83,Below average Nudist,11/4/2021 4:56:31 PM,1/26/2022 12:51:41 AM,19,hours,1/26/2022 12:04:18 PM
2729948,In federal jail permanently,Account marked for deletion,Vicky-,18,82,Above average Nudist,11/5/2021 3:10:55 PM,1/26/2022 1:24:04 AM,19,hours,1/26/2022 12:04:18 PM
2729949,In federal jail permanently,Account marked for deletion,charlyclan,8,82,Novice Loser,11/5/2021 3:15:23 PM,1/26/2022 1:00:25 AM,19,hours,1/26/2022 12:04:18 PM
2729950,In federal jail permanently,Account marked for deletion,julieee,6,82,Novice Addict,11/5/2021 3:22:56 PM,1/26/2022 1:04:21 AM,19,hours,1/26/2022 12:04:18 PM
2729966,In federal jail permanently,Account marked for deletion,refriedlogic,6,82,Below average Nudist,11/5/2021 4:31:05 PM,1/26/2022 1:25:36 AM,19,hours,1/26/2022 12:04:18 PM
2730388,In federal jail permanently,Account marked for deletion,Vixxxen,15,80,Average Slayer,11/7/2021 2:04:42 PM,1/26/2022 1:25:48 PM,7,hours,1/26/2022 12:04:18 PM
2730591,In federal jail permanently,Account marked for deletion,jillapodaca,5,79,Rookie Trader,11/8/2021 11:19:30 AM,1/25/2022 12:44:52 PM,1,day,1/26/2022 12:04:18 PM
2730592,In federal jail permanently,Account marked for deletion,sazuelos,7,79,Novice Nudist,11/8/2021 11:27:31 AM,1/26/2022 1:29:37 AM,19,hours,1/26/2022 12:04:18 PM
2730615,In federal jail permanently,Account marked for deletion,rustylina,7,79,Rookie Nudist,11/8/2021 1:19:51 PM,1/26/2022 1:32:40 AM,19,hours,1/26/2022 12:04:18 PM
2730619,In federal jail permanently,Account marked for deletion,kelvinwright,4,79,Inexperienced Scavenger,11/8/2021 1:31:31 PM,1/26/2022 12:48:17 AM,19,hours,1/26/2022 12:04:18 PM
2730620,In federal jail permanently,Account marked for deletion,tarlut,7,79,Rookie Nudist,11/8/2021 1:42:45 PM,1/26/2022 1:36:40 AM,18,hours,1/26/2022 12:04:18 PM
2730621,In federal jail permanently,Account marked for deletion,marpar,6,79,Rookie Nudist,11/8/2021 1:48:02 PM,1/26/2022 1:40:45 AM,18,hours,1/26/2022 12:04:18 PM
2730641,In federal jail permanently,Account marked for deletion,gauravjv,6,79,Novice Nudist,11/8/2021 4:12:50 PM,1/26/2022 1:44:06 AM,18,hours,1/26/2022 12:04:18 PM
