Name,UID,Level,Faction,FID,State,Until,Friends,Enemies,Karma,ForumPosts,Details,Description,Date,Observed,Networth,Played,Stats
3907967,3907967,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,750,360,26
3907982,3907982,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,730,600,26
3908950,3908950,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,12752,180,26
3944793,3944793,1,None,0,Federal,1875916800,1,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
3972597,3972597,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,10300,1017,119
3977353,3977353,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,766
3977359,3977359,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
398,3727305,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,120,26
3985686,3985686,2,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,117
3989963,3989963,1,None,0,Federal,1875916800,0,0,0,2,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,3063,315
3Characters,4406914,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,766
3een1,3951099,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,164295,11894,26
3N2Y,4260371,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1941483,4965,172
3NTEEL_M7LA,3840099,2,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,28643,421,26
3NTEEL_M7LA2,3840136,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,180,26
3rdWitness,4104015,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2395058,12977,1432
3xodus,3858436,4,None,0,Federal,1875916800,0,0,0,4,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,134884,35231,376
3xpl01t,4121106,2,None,0,Federal,1875916800,0,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,564097,12690,895
4012228,4012228,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,1376,923
4013998,4013998,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,60,766
4014933,4014933,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,60,0
4019110,4019110,3,None,0,Federal,1875916800,2,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2323245,7918,0
4019902,4019902,3,None,0,Federal,1875916800,0,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,15195830,59701,0
4031381,4031381,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,984,960,0
404-Error,2049180,2,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2288115,10772,0
4059844,4477572,2,None,0,Federal,1875916800,0,0,0,3,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,7680,0
4098310,4098310,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,28765536,1095,0
40TH,4319825,7,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,883834,28284,0
4129055,4129055,10,None,0,Federal,1875916800,0,2,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1706754,36768,0
4136184,4136184,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,92837,6899,0
4143599,4143599,1,None,0,Federal,1875916800,0,0,0,2,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,240,0
4163791,4163791,4,None,0,Federal,1875916800,0,0,0,2,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,342676,2460,0
4169460,4169460,1,None,0,Federal,1875916800,0,0,0,0,Obscenity,In federal jail permanently,2026-09-17,1789632024,0,0,0
4169463,4169463,1,None,0,Federal,1875916800,0,0,0,0,Obscenity,In federal jail permanently,2026-09-17,1789632024,0,0,0
4169464,4169464,1,None,0,Federal,1875916800,0,0,0,0,Obscenity,In federal jail permanently,2026-09-17,1789632024,0,0,0
4184945,4184945,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,0
4184950,4184950,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,0
4184954,4184954,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,0
4184961,4184961,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4184965,4184965,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4184972,4184972,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4184979,4184979,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4185925,4185925,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4185928,4185928,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4185930,4185930,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4185931,4185931,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4185935,4185935,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4186809,4186809,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4186811,4186811,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4187240,4187240,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4187668,4187668,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
4191948,4191948,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,120,26
420charky420,3798807,4,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,50902,11009,5024
420smoke,3114886,62,None,0,Federal,1875916800,30,54,98,551,Real money trading,In federal jail permanently,2026-09-17,1789632024,4603936,7406755,9407393
421514,3000581,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4332,901,26
4222036,4222036,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,1622,882,26
4223199,4223199,3,None,0,Federal,1875916800,2,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,230299,5087,125
4225504,4225504,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
4225733,4225733,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
4226782,4226782,2,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,438341,359,26
4226883,4226883,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,553,26
4236864,4236864,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,14136,2535,119
4237138,4237138,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,127302,1620,2230
4238218,4238218,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,585,26
4243135,4243135,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4243137,4243137,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4243139,4243139,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4244841,4244841,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4244853,4244853,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4245709,4245709,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4245755,4245755,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4245857,4245857,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
4246357,4246357,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4246370,4246370,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4246388,4246388,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4253159,4253159,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,120,26
4256441,4256441,11,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,13186209,65490,513
4261824,4261824,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,377292,13390,917
4273368,4273368,1,None,0,Federal,1875916800,0,1,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,10948,1357,125
4300268,4300268,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
4303245,4303245,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,2708,923
4305547,4305547,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
4306641,4306641,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,36487,938,26
4313130,4313130,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,750,0,766
4330829,4330829,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,750,0,766
4336606,4336606,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,60,766
4340195,4340195,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
4363933,4363933,3,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,14476927,19234,4991
4366061,4366061,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,413,26
4366072,4366072,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,136,26
4392490,4392490,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,875,13370,0
4398692,4398692,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1668569,9085,0
4402341,4402341,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,60,0
4425733,4425733,2,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,91120,5278,0
4428660,4428660,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,248,0
4428837,4428837,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,0
4428861,4428861,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,129847,1216,0
4436805,4436805,2,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,1905642,14196,0
4437820,4437820,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,0
4437821,4437821,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,0
4440311,4440311,3,None,0,Federal,1875916800,0,0,0,2,Discrimination,In federal jail permanently,2026-09-17,1789632024,216467,14415,0
4447223,4447223,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,120,0
4451443,4451443,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,750,865,0
4454837,4454837,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,750,0,0
4470856,4470856,1,None,0,Federal,1875916800,0,0,0,0,Discrimination,In federal jail permanently,2026-09-17,1789632024,750,120,0
4475319,4475319,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,0
4475410,4475410,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
44DJ,3511352,5,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,10557056,10352,0
4501933,4501933,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,700,0
4504275,4504275,6,None,0,Federal,1875916800,4,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4764775,210330,126
4504664,4504664,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,101997,1967,0
4505274,4505274,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,232924,7736,484
4525810,4525810,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
45566545445555,3812393,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
456ggesa,3994146,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,120,26
48hf,3974321,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1200185,8565,216
4BigJoo,4213567,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,7349,119
4Dogs1granny,4032828,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
4Leaf_Clover,4485292,4,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4182298,11767,92
4sh3,2833139,17,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,17605707,16708,2473
5-Speed,3476837,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,625692,6410,76420
5000TH,4319949,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,31,2975,119
