"name","level","state","details","desc","position","uid","date","toprint","faction","fid"
"lala802",17,"Federal","Account marked for deletion","In federal jail permanently","Member","2106130","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2106130]lala802 [2106130][/url] - In federal jail permanently (Account marked for deletion)","none",0
"nanlanan",17,"Federal","Account marked for deletion","In federal jail permanently","Member","2106251","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2106251]nanlanan [2106251][/url] - In federal jail permanently (Account marked for deletion)","none",0
"norni",16,"Federal","Account marked for deletion","In federal jail permanently","Member","2106456","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2106456]norni [2106456][/url] - In federal jail permanently (Account marked for deletion)","none",0
"luluaung19999",17,"Federal","Account marked for deletion","In federal jail permanently","Member","2106466","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2106466]luluaung19999 [2106466][/url] - In federal jail permanently (Account marked for deletion)","none",0
"victorseng",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2107388","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2107388]victorseng [2107388][/url] - In federal jail permanently (Account marked for deletion)","none",0
"awnshaa",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2107603","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2107603]awnshaa [2107603][/url] - In federal jail permanently (Account marked for deletion)","none",0
"gingin",16,"Federal","Account marked for deletion","In federal jail permanently","Leader","2107801","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2107801]gingin [2107801][/url] - In federal jail permanently (Account marked for deletion)","none",0
"franscomoli",7,"Federal","Account marked for deletion","In federal jail permanently","Member","2141562","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2141562]franscomoli [2141562][/url] - In federal jail permanently (Account marked for deletion)","none",0
"mojilayji",16,"Federal","Multiple Accounts","In federal jail permanently","Member","2151307","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2151307]mojilayji [2151307][/url] - In federal jail permanently (Multiple Accounts)","none",0
"UnitedAmara_88",3,"Federal","Account marked for deletion","In federal jail permanently","Member","2155481","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2155481]UnitedAmara_88 [2155481][/url] - In federal jail permanently (Account marked for deletion)","none",0
"htetaungkhine",72,"Federal","Multiple accounts","In federal jail permanently","Long-Time Member","1391790","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1391790]htetaungkhine [1391790][/url] - In federal jail permanently (Multiple accounts)","none",0
"Duff07",77,"Federal","Account marked for deletion","In federal jail permanently","Leader","356733","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=356733]Duff07 [356733][/url] - In federal jail permanently (Account marked for deletion)","none",0
"7LIAMS7",74,"Federal","Account marked for deletion","In federal jail permanently","Member","721694","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=721694]7LIAMS7 [721694][/url] - In federal jail permanently (Account marked for deletion)","none",0
"joe90",72,"Federal","Account marked for deletion","In federal jail permanently","Member","971009","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=971009]joe90 [971009][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Callmetony",3,"Federal","Account marked for deletion","In federal jail permanently","Leader","2068585","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2068585]Callmetony [2068585][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Bolshakoff",35,"Federal","Account marked for deletion","In federal jail permanently","Co-leader","1630997","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1630997]Bolshakoff [1630997][/url] - In federal jail permanently (Account marked for deletion)","none",0
"cameronbaum",17,"Federal","Account marked for deletion","In federal jail permanently","Member","1881587","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1881587]cameronbaum [1881587][/url] - In federal jail permanently (Account marked for deletion)","none",0
"-Bishop-",94,"Federal","Staff see notes","In federal jail permanently","Test Subject","2623275","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2623275]-Bishop- [2623275][/url] - In federal jail permanently (Staff see notes)","none",0
"Kylesa",15,"Federal","Account marked for deletion","In federal jail permanently","Member","1671670","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1671670]Kylesa [1671670][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Wamoe",17,"Federal","Account marked for deletion","In federal jail permanently","Member","1597261","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1597261]Wamoe [1597261][/url] - In federal jail permanently (Account marked for deletion)","none",0
"A_Jinx",12,"Federal","Account marked for deletion","In federal jail permanently","Member","1598559","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1598559]A_Jinx [1598559][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Armpit2",3,"Federal","Account marked for deletion","In federal jail permanently","Member","1600188","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1600188]Armpit2 [1600188][/url] - In federal jail permanently (Account marked for deletion)","none",0
"msdoomaker",3,"Federal","Account marked for deletion","In federal jail permanently","Member","1600202","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1600202]msdoomaker [1600202][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Recon6611",11,"Federal","Account marked for deletion","In federal jail permanently","Member","1610546","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1610546]Recon6611 [1610546][/url] - In federal jail permanently (Account marked for deletion)","none",0
"maytit",20,"Federal","Account marked for deletion","In federal jail permanently","Member","1616574","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1616574]maytit [1616574][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Myint_Zaw",12,"Federal","Account marked for deletion","In federal jail permanently","Member","1620353","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1620353]Myint_Zaw [1620353][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Yuii",20,"Federal","Account marked for deletion","In federal jail permanently","Leader","159543","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=159543]Yuii [159543][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Avichayil",15,"Federal","Account marked for deletion","In federal jail permanently","Member","1625304","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1625304]Avichayil [1625304][/url] - In federal jail permanently (Account marked for deletion)","none",0
"taitok",16,"Federal","Account marked for deletion","In federal jail permanently","Member","1628683","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1628683]taitok [1628683][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Bishnitzaru",25,"Federal","Account marked for deletion","In federal jail permanently","Member","1769066","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1769066]Bishnitzaru [1769066][/url] - In federal jail permanently (Account marked for deletion)","none",0
"YChuck",52,"Federal","Account marked for deletion","In federal jail permanently","Leader","1407509","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1407509]YChuck [1407509][/url] - In federal jail permanently (Account marked for deletion)","none",0
"Lylian",51,"Federal","Account marked for deletion","In federal jail permanently","Member","1410425","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1410425]Lylian [1410425][/url] - In federal jail permanently (Account marked for deletion)","none",0
"ManisaLee",35,"Federal","Account marked for deletion","In federal jail permanently","Co-leader","246988","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=246988]ManisaLee [246988][/url] - In federal jail permanently (Account marked for deletion)","none",0
"FrOsTy",71,"Federal","Account marked for deletion","In federal jail permanently","Member","215567","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=215567]FrOsTy [215567][/url] - In federal jail permanently (Account marked for deletion)","none",0
"HEG",40,"Federal","Account Marked For Deletion","In federal jail permanently","Leader","344588","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=344588]HEG [344588][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"JAYLO",20,"Federal","Account Marked For Deletion","In federal jail permanently","Member","351487","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=351487]JAYLO [351487][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"-Naruto",25,"Federal","Account Marked For Deletion","In federal jail permanently","Member","1406599","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1406599]-Naruto [1406599][/url] - In federal jail permanently (Account Marked For Deletion)","none",0
"littlemrverns",47,"Federal","Account marked for deletion","In federal jail permanently","Leader","1584405","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1584405]littlemrverns [1584405][/url] - In federal jail permanently (Account marked for deletion)","none",0
"010101",69,"Federal","Account marked for deletion","In federal jail permanently","Leader","1288873","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1288873]010101 [1288873][/url] - In federal jail permanently (Account marked for deletion)","none",0
"torntharlay",40,"Federal","Account marked for deletion","In federal jail permanently","Member","1586073","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1586073]torntharlay [1586073][/url] - In federal jail permanently (Account marked for deletion)","none",0
"SuperBadNinja",66,"Federal","Multiple accounts","In federal jail permanently","Soldier","794091","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=794091]SuperBadNinja [794091][/url] - In federal jail permanently (Multiple accounts)","none",0
"DSSE_ajd",92,"Federal","Account marked for deletion","In federal jail permanently","Member","878423","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=878423]DSSE_ajd [878423][/url] - In federal jail permanently (Account marked for deletion)","none",0
"milksheik",84,"Federal","Account marked for deletion","In federal jail permanently","Leader","1014291","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1014291]milksheik [1014291][/url] - In federal jail permanently (Account marked for deletion)","none",0
"thirstpocket",74,"Federal","Account marked for deletion","In federal jail permanently","Member","1678239","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=1678239]thirstpocket [1678239][/url] - In federal jail permanently (Account marked for deletion)","none",0
"cymbiotic",41,"Federal","Account marked for deletion","In federal jail permanently","Member","2108540","2024-05-10 12:02","[url=https://www.torn.com/profiles.php?XID=2108540]cymbiotic [2108540][/url] - In federal jail permanently (Account marked for deletion)","none",0
