uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,Stats,total
2585871,roachwraith,55,1718874868,44562,Vanguard Titans,741,8958,2176,5062618,55,188,351,39179,1099,293,0,785362537
2586034,Pampas,81,1718877611,26437,The Pagans,1315,4400,1509,5888699,25,239,653,6358,416,502,0,868601129
2586061,GruttePierFrl,72,1718857685,10877,House of Dragonborn,606,3743,1273,1808568,3,134,4,15,124,82,0,379303935
2586106,vikneswaranc_17,64,1718867328,42741,Black  Lotus  Society,1154,4697,778,3064149,1,163,0,20,353,13,0,52746825
2586177,Mattew,90,1718856229,9689,Deja,609,8275,2272,3851684,53,104,585,1311,224,864,0,1270128414
2586196,SweatPantsBoner,100,1718865321,42125,ODB,1347,11435,2980,11951134,270,820,546,85853,1241,992,0,2238926760
2586331,Pb22,80,1718875909,15929,The Inquisition,250,4469,1598,3774048,0,69,505,1000,50,424,0,791772102
2586569,SmrtijedCze,97,1718875538,8836,Vinerri,1818,12025,3157,4591267,197,736,2555,13706,639,943,0,2434051433
2586638,Accy,55,1718863888,13131,Torn Galactic Republic,831,9335,2725,7419066,56,293,547,51219,924,332,0,1740172442
2586692,Von2zero,91,1718873505,16040,Winter is Coming,304,7694,2708,2429424,28,558,216,100,787,142,0,1197792755
2586744,Rinko_,65,1718856725,37132,Morte Subita,775,5858,957,2557064,33,79,33,2790,379,325,0,314235191
2586789,ajvoniq,42,1718866555,3241,JFK,301,1287,936,1231670,0,168,16,30,26,335,0,152715971
2586873,Mrfister9,90,1718851548,6974,Onion Smugglers,737,9084,2587,3653692,27,86,735,8650,235,720,0,1697436353
2586876,Elektrofiziks,85,1718872896,42671,The Hellfire Club,723,7702,2858,5519063,159,493,192,11954,307,922,0,2230645366
2586878,DarthMilhouse,83,1718878191,37803,Academy X,1272,8293,2086,3136112,2,567,601,16469,357,934,0,822219677
2586985,Terpz,94,1718871884,13502,Dead or Alive,282,8307,2819,3824582,1,38,436,0,227,211,0,1653913465
2586998,F8TAL,89,1718874867,14821,JFK - Future Killers,1075,5765,1791,9287784,37,91,417,2000,181,941,0,1273097188
2587060,RMForever,51,1718853834,7049,39th Street Healers,212,4077,1985,3212473,5,191,21,30,668,759,0,966906026
2587064,kacidest,91,1718871028,8500,Extinction,3491,10299,2232,7162690,489,355,1150,17133,1114,664,0,1315905010
2587066,HarryRocks101,19,1718877112,13851,Nuclear Therapy,0,149,4,323356,0,1,0,1734,67,30,0,254556
2587261,MmeMojito,93,1718868308,42671,The Hellfire Club,477,15378,1818,17683596,67,145,210,93097,1121,1011,0,817223022
2587284,sunflower,85,1718865906,29107,I.H.Q.,163,4810,3444,8240155,7,260,1677,60237,656,1342,0,3479891667
2587317,DrSanchez,69,1718878370,27211,W.M.D,115,4797,740,1657231,4,197,19,695,257,178,0,157994716
2587336,Daddy_Xannie,99,1718863146,525,Ministry of Mayhem,226,7099,3245,7749536,43,361,2683,13285,677,1247,0,3298036650
2587466,Muley,82,1718862673,13502,Dead or Alive,329,11484,2687,5122632,24,163,187,11479,741,1096,0,1938431639
2587469,Kuto,90,1718877070,8537,NNGO,1403,7854,2737,5448570,145,175,1812,6386,588,780,0,2112955188
2587524,GileadArisen,76,1718857039,42125,ODB,244,5540,1399,1766382,4,309,207,11470,397,486,0,411982947
2587548,Ebling,91,1718870711,9305,Legitimate Business,794,5674,2585,4454635,7,56,389,507,115,412,0,1644787548
2587660,WhackedMaki,100,1718859537,8085,Nuclear Blast,2181,12413,2984,24444523,434,949,3102,15922,800,820,0,2768327549
2587666,Delirium,90,1718877396,33007,HAKA,905,10154,2629,4737234,41,178,267,3760,448,929,0,2109892501
2587714,Pesko,50,1718860460,10818,Lex Wolverines,378,10845,1489,3372786,45,137,158,16402,462,270,0,260504743
2587824,Padre,80,1718865872,19,39th Street Killers,1040,8691,2814,13826950,261,231,350,13815,638,1043,0,2166513424
2587904,Rats,76,1718860801,15083,Leeches,1795,3480,731,3229881,24,205,393,1000,206,840,0,866319392
2587915,KopNudler,98,1718877763,366,Evolution,1096,11481,3167,8137346,70,553,400,31951,671,1057,0,2166110429
2587919,_phantom,20,1718869685,13131,Torn Galactic Republic,1147,7482,2335,4657784,1,214,24,301,156,162,0,1044429081
2587931,ePanda,19,1718869089,39788,Cerberus,1036,6626,1496,5738229,14,84,4,6,772,490,0,441338460
2587965,RoadKillV,45,1718878422,8867,Monarch Chrysalis,489,1407,506,1679392,0,79,118,0,214,230,0,6247812
2587977,EvilKakapo,99,1718873895,10877,House of Dragonborn,495,9682,3735,9371837,46,169,598,15821,375,1250,0,3687684664
2588103,Slave-D-Luffy,89,1718874755,8954,Nuclear Armageddon,416,5815,2603,6766616,4,190,64,500,330,371,0,1494862519
2588126,TMRow,90,1718870115,32395,-Aurora-,792,8931,2448,5220640,92,113,156,657,305,741,0,1330380111
2588217,Riotpants,78,1718857497,44865,Clockwork Orange,410,5100,1409,4468941,15,87,56,2361,225,360,0,329302024
2588237,GDearlyshift,98,1718876505,22781,The Wolverines,1107,8063,3795,9707241,60,393,1205,56142,1031,1295,0,4000756240
2588281,Klem,77,1718842429,10877,House of Dragonborn,1249,7369,3156,4410550,30,449,280,3753,370,1201,0,2956289674
2588396,xXKingFlameXx,95,1718848869,44562,Vanguard Titans,1214,12047,2390,7000961,217,188,35,0,343,772,0,1397676784
2588431,Baroni,93,1718862777,8803,Buttgrass Inc,839,7719,2715,5606817,29,76,248,2420,509,1112,0,2460039868
2588462,SnakeLynn,54,1718877730,40992,Medic!!,105,2195,600,2487253,0,136,119,500,106,274,0,162193636
2588973,Lewy,50,1718878311,6974,Onion Smugglers,680,5011,1147,3401726,20,121,83,2752,424,92,0,243201786
2589028,Rikhart,100,1718875063,41853,Blood Money,2927,11601,3576,13452867,720,309,1713,27655,620,1256,0,3341624107
2589188,Billness,69,1718857720,13665,PT-Penguins,626,9781,2869,9370207,90,155,3906,7046,283,1043,0,2622623853
2589196,solemnn,27,1718878540,37595,The Corporation,241,3427,1431,5069605,37,224,36,109,518,431,0,428676350
2589235,Dokotela,90,1718870918,33007,HAKA,3033,9752,2807,9557033,102,367,65,9352,477,937,0,1752831997
2589272,Baiteman,50,1718877000,15644,New Sith Order,215,6180,1884,3804776,3,122,142,20130,435,540,0,963482570
258933,VanHelsing,86,1718860891,6974,Onion Smugglers,48,1924,129,1311668,0,8,2,5683,661,218,0,1790062051
2589338,-Shiran-,45,1718866312,40334,Euphoria,331,1651,666,766118,1,135,1,0,152,92,0,17617564
2589411,Shrykull,78,1718865063,9412,BLACK STATUES,702,4209,1855,3402165,4,226,131,5931,494,520,0,1257569620
2589503,Nahum_Gardner,50,1718853797,35507,The Nest,147,3204,671,1431060,2,119,48,0,156,203,0,70433986
2589549,Aseal,100,1718875679,6731,The Next Level,1320,10858,3555,6536965,110,467,1580,21973,645,1266,0,3516140342
2589580,Jikkar,87,1718878146,9745,Emergency Room,615,5481,1929,4723913,86,77,168,3218,478,770,0,1130670374
2589620,Mojoman,96,1718872378,8954,Nuclear Armageddon,386,8817,3201,10464360,89,166,987,42913,1095,1185,0,3070977609
2589821,inlumina,77,1718866539,42671,The Hellfire Club,429,4883,1969,1732662,48,81,55,0,81,507,0,691697083
2590021,JulTako,55,1718878291,32781,HAMAG HQ,1920,3011,1502,1556093,3,200,8,201,25,443,0,391221632
2590086,_Phil_,90,1718859865,22492,Dystopia,1323,10808,2748,6569602,138,177,2159,23697,1069,974,0,2240176577
2590158,Vialle,50,1718854422,14686,Endless Endeavor,263,5701,2082,3779772,31,153,9,6944,324,725,0,1476863359
2590366,Hubcap55,100,1718862176,30009,White Rabbits,1010,15542,2458,19187028,103,387,676,134523,1314,548,0,1369959615
2590389,BamBam2107,36,1718874188,14581,Project Nimbus,305,824,59,460756,2,19,4,905,128,116,0,10340288
2590423,UWBFS,55,1718850432,8954,Nuclear Armageddon,186,2137,1579,3823070,7,57,2,4,112,612,0,737049714
2590481,RETARD,86,1718875805,20514,Monarch X,2698,7568,1425,2537032,20,600,141,2650,150,551,0,343712951
2590497,Krabbykrunch,58,1718859626,48025,Prospects,766,3545,963,2490490,29,275,296,372,257,246,0,51702789
2590588,Sannskrito,30,1718871125,25001,The Red Knights,193,4719,919,1541248,0,39,7,0,49,86,0,303283927
2590694,raas915,71,1718873420,25001,The Red Knights,950,9113,2839,5769990,89,326,646,1415,1014,1046,0,2135064445
2590792,Heterochromic,91,1718859813,42125,ODB,2235,7827,2512,12670990,254,272,764,19150,597,667,0,1579557268
2590827,VioletShura,91,1718866614,41419,Riot,1678,9895,3868,5172967,197,194,513,1045,334,1148,0,3594921948
2590901,InternationalM,89,1718862436,18736,Monarch Research,222,4451,2853,8501198,8,199,526,2021,145,1060,0,1954535304
2590936,strum,90,1718872237,7969,WIT-Premier,1552,7604,2613,3845423,80,83,359,1876,172,609,0,1785474963
2591012,Dinoki,75,1718847249,12249,Aurora Surrealis,488,3508,2089,1434686,8,92,11,0,85,300,0,1115814609
2591046,Whisperis,100,1718864163,10818,Lex Wolverines,1880,20389,3227,7206953,529,849,1624,59428,880,1243,0,2301881485
2591127,Rukozhopus,99,1718877100,9041,PT-Calculated,718,9151,3970,15475164,66,37,164,30565,940,1371,0,4183716928
2591189,AETHERetLUX,80,1718877683,13377,The Brotherhood of War,634,4781,1976,6603257,5,208,24,1072,391,409,0,1452730308
2591403,PicassoH,81,1718866236,16335,SMTH - November Chopin,839,4026,2512,2810164,60,32,120,0,194,1050,0,2075857137
2591519,krooz,71,1718855892,13131,Torn Galactic Republic,818,5559,1250,1717238,12,302,25,0,259,115,0,136603664
2591556,MorsDolor,26,1718870266,9420,Sacrifice,3406,10328,3790,11558908,736,790,849,73693,868,1231,0,3741319275
2591591,Tomek,90,1718878390,10820,Lithium,181,6384,2333,4042412,4,439,355,0,191,854,0,1583330423
2591681,Rishii,16,1718865094,15655,Ravage,10,2848,405,2510075,0,0,12,0,132,187,0,213898956
2591964,ST3V3N,89,1718872378,10174,AQUA-Poseidon,264,4111,2904,5384256,19,22,953,424,239,1000,0,2318833749
2592013,THLPH,82,1718859742,42741,Black  Lotus  Society,1559,6345,1636,3742455,17,105,92,8264,464,505,0,777691980
2592096,DmonLady,31,1718859600,42435,Nub Army,183,1892,132,1597378,0,0,40,0,100,2,0,434978
2592150,Cykres,90,1718876847,22295,Aquarius,423,7408,1978,3138050,6,158,4,48,634,590,0,1247969379
2592210,cyberjk,78,1718878358,9745,Emergency Room,51,4696,97,9578501,5,589,611,12943,510,1007,0,871226074
2592447,gauntkev,82,1718872952,10296,Retaliation,1130,5103,1796,5625035,118,265,513,1138,160,483,0,852356010
2592597,thesoulsreaper,48,1718858431,41238,The Mile High Club,1175,2388,509,1629123,30,151,27,76,106,182,0,1898608
2592654,yewnit,93,1718868301,22295,Aquarius,1141,6420,2596,13973310,52,206,3079,1035,522,811,0,2026462454
2592833,HAL9000,75,1718859129,8954,Nuclear Armageddon,329,7898,2626,5712857,11,781,6485,58163,855,1226,0,2361979045
2592867,Chaos623,35,1718853479,11131,Infernum Perdition,222,2233,310,888521,2,3,2,0,29,43,0,7448204
2592901,mattynob,100,1718878394,10818,Lex Wolverines,1708,14878,2733,8944932,266,329,971,12610,937,1055,0,2314080118
2592979,TOXICLEGACY,93,1718869130,9305,Legitimate Business,1742,9763,1990,3549079,24,288,2495,34858,739,1019,0,1431911516
2593057,RoxySteele,100,1718872792,16282,Nuclear Winter,1313,22827,2449,16097777,334,4306,1370,124203,1329,1240,0,2206841215
2593083,JailTrump,35,1718861040,8510,Ara Pacis,362,4975,116,14920912,10,32,361,0,162,106,0,253413537
2593086,GoodyBags,52,1718876841,8255,Requiem,3,1234,670,1147362,0,39,0,0,158,145,0,223579961
2593117,moondog,94,1718877690,10820,Lithium,648,6800,3584,7321740,24,73,1460,18581,1046,1168,0,3423861151
2593444,March-Hare,98,1718871161,9055,Natural Selection IV,306,7373,3042,13345535,78,931,788,15090,278,806,0,2604901340
2593445,BONK,92,1718878123,9041,PT-Calculated,609,9110,2582,9245303,61,151,518,22792,917,908,0,1620306559
2593472,Rojya,100,1718877738,9041,PT-Calculated,473,9690,3014,5027051,9,105,77,10250,1039,1123,0,2571069339
2593693,mrhoodedclaw,21,1718875988,10877,House of Dragonborn,2660,7646,2374,3504985,29,328,101,5976,531,648,0,1119157576
2593857,CHOFO,74,1718865397,41419,Riot,319,2586,2260,3283207,3,668,888,0,39,569,0,1651592420
2593979,keimen,93,1718876901,25001,The Red Knights,1144,8705,2661,7638105,100,336,258,579,129,928,0,1515116751
2594205,Funko,83,1718849697,25025,DP Warriors,891,5154,2046,2370587,32,248,1233,1000,94,723,0,1461957388
2594396,Dallnsn,57,1718862192,35507,The Nest,8,3102,1128,2003490,0,264,133,0,309,45,0,78369587
2594546,Scooper54,83,1718878302,48640,Infernum Apocalypse,2300,6618,1971,14361150,311,307,1116,4947,270,584,0,868521445
2594575,cwjhunter,20,1718876418,9686,Cosa-Nostra,11,401,23,125490,0,4,2,0,7,1,0,27635
2594631,AutumnWest,30,1718869071,44865,Clockwork Orange,143,929,248,1330477,1,5,9,0,43,193,0,9464747
2594674,Awe-some-o,60,1718865229,37185,Catch 22,69,2597,520,940427,4,1,6,0,357,26,0,5057408
2594748,BoldEagle1,65,1718876413,6799,The Untouchables,229,14565,2353,2970842,6,120,334,12777,640,949,0,1425507170
2594749,ToMEw,82,1718866843,11796,SMTH - Bright Summit,914,4360,2923,5727538,145,135,333,0,342,754,0,2528921771
2594918,Flid,100,1718878358,8384,Savage Plague,,,,,,,,,,,0,2938322616
2594967,Akrylowy,82,1718873867,9524,HT-Fenris,365,4970,916,4760344,10,229,111,2088,384,448,0,349726793
2595156,NithoLith,40,1718877053,14820,Unbroken Legion,65,1441,244,1018491,2,62,13,2606,245,22,0,1339917
2595201,Pinball,99,1718851870,18736,Monarch Research,799,8870,3510,7289191,48,527,3575,13099,508,1182,0,4083640522
2595390,CaptoonAhab42,93,1718865000,42125,ODB,796,7412,2786,5418697,159,211,1146,14208,382,1138,0,2394851421
2595450,nearlywhole,45,1718877593,7002,Karma Chameleons,1110,8121,3922,21687085,254,569,4955,13152,1048,1360,0,4721064711
2595471,22Reflex,91,1718867380,15222,Dark Arts,3573,9672,2205,5211542,164,149,287,1100,191,525,0,778251184
2595510,Quinlin,26,1718877675,15151,The ZOO,199,1777,281,843698,0,26,2,0,26,124,0,956470
259560,Reilly,100,1718877648,12893,Darkside,2542,31455,7131,44735006,1010,1962,4043,15008,568,2794,0,10239530160
2595659,PaPaNurgle,87,1718850951,25025,DP Warriors,708,5219,2418,2304986,23,328,107,2082,133,257,0,1168715727
2595709,Khal,100,1718872628,37786,Halos Momentum,889,11443,3209,20626818,239,603,6525,15172,357,1040,0,2975306463
2595732,Chuwawaloki,59,1718850400,7282,Luscious Dreams,1775,5444,762,7225090,86,85,243,2475,161,254,0,80453581
2595750,ghitz,81,1718866137,13377,The Brotherhood of War,474,5811,1523,2231350,6,22,98,7026,643,177,0,542715841
2595783,Ashwon,50,1718870969,12249,Aurora Surrealis,665,5583,2002,2373936,5,286,220,231,22,147,0,491089021
2595950,Trencal,94,1718854202,8715,Midnight X,1459,8833,2800,4597996,23,70,625,9140,431,1125,0,1655619220
2595964,Preacher,74,1718870295,9201,Destination Unknown,248,3926,2578,1603405,3,487,31,1033,104,156,0,1385420314
2596051,a3chem,87,1718860203,8520,Xenon,543,4275,1861,4612211,13,86,540,94,285,373,0,912601472
2596088,Zhooy_,85,1718853380,8509,Wandering Earth,746,3455,3218,4489862,72,43,32,0,180,1196,0,2902267540
2596100,Smelly-Boner,21,1718853630,14686,Endless Endeavor,46,1962,435,4448232,1,51,3,102,55,111,0,44325025
2596139,NeospaceBastard,59,1718836023,9201,Destination Unknown,35,6460,677,3362666,0,249,2,4878,441,181,0,5964323
2596187,Titan5,70,1718878095,8954,Nuclear Armageddon,79,3904,2632,4441378,3,335,711,0,156,884,0,2199196757
2596195,Marlonnash,92,1718874670,6731,The Next Level,306,8952,2898,6475896,44,144,296,9674,617,1085,0,2525028781
2596327,Kvassh,80,1718846966,34623,Viking Emus,1172,8588,1998,8231527,58,130,575,24797,698,826,0,1518761696
2596334,panda222,78,1718864409,10820,Lithium,125,5040,1853,3185683,5,291,143,3490,238,653,0,903582603
2596452,YippeeKayYay,99,1718862290,9055,Natural Selection IV,602,13498,2269,7574488,78,158,1451,12087,920,842,0,1496285298
2596464,Sukfa,92,1718859507,8520,Xenon,1357,8351,2606,6075965,22,250,213,3172,339,873,0,1839078668
2596583,AkaneKurashiki,100,1718857104,25001,The Red Knights,1727,13358,2821,26918606,342,381,404,16269,1169,1133,0,2230052525
2596679,Yidao,68,1718878300,27902,SMTH - Concord,380,1471,3989,26995561,140,35,4848,13239,44,1254,0,4428861519
2596787,Furinkazan,92,1718877629,8151,Chromatic,1454,10660,3423,6035725,102,129,468,12552,502,1140,0,2845106502
2596798,Zef_Gede,50,1718836285,37132,Morte Subita,211,2402,1186,1764800,0,444,4,0,26,176,0,152256547
2596851,JamieIsI,64,1718847331,9176,The Iron Fist,333,5296,1990,2816250,25,195,324,21,70,293,0,1163463213
2596940,Costex90,85,1718874197,9041,PT-Calculated,620,8459,2368,4276852,51,113,2,3700,471,1044,0,1791843080
2596958,PaprikaBot,80,1718877643,9305,Legitimate Business,1222,9090,2189,3993014,51,236,1433,10219,348,794,0,1286110520
2596969,Baas_Jeandre,79,1718875729,46570,INSANITY X,2834,6771,1711,3527805,38,244,155,1569,176,324,0,705258166
2597001,StillAlexice,50,1718872797,5431,Ghost Ship,1129,8882,2644,3059262,28,462,21,818,296,334,0,1426695646
2597057,skid_da_5-9,85,1718850510,9176,The Iron Fist,786,9979,2468,5644623,28,243,779,12000,549,739,0,1594456787
2597103,TESV,75,1718878151,8317,Naughty Souls,378,5257,2338,2406703,1,145,142,384,133,998,0,1858277685
2597131,Onigiri,49,1718859229,48689,InGen,1436,8984,1961,4583593,63,636,116,0,243,579,0,725192925
2597200,IndyCision,69,1718873796,33241,Nub Navy,587,8472,1894,12191314,19,57,75,10250,611,552,0,993224422
2597214,Wulfeye,46,1718850759,25001,The Red Knights,573,7890,1748,4572993,1,212,246,6700,160,343,0,310010169
2597310,Jonas,100,1718876306,1149,WTF,2566,10926,4059,10823375,873,147,639,5067,722,1278,0,3949632005
2597662,Izayoi_Sakuya,89,1718874972,36134,SMTH - Silver Hand,1529,5218,3414,4286806,173,38,1749,14219,397,1051,0,3021741771
259767,Jammy_Git,100,1718865754,230,PT-Family,598,47299,10369,42804137,294,1364,4628,26410,2105,4133,0,12750705236
2597690,Thisismymain,64,1718840700,26437,The Pagans,1174,2572,1700,1489521,0,183,9,0,52,429,0,647314497
2597748,Matrax,80,1718863982,8510,Ara Pacis,591,6627,678,2032321,1,10,37,12,418,59,0,60118283
2598073,flaviotobi,85,1718875688,8317,Naughty Souls,107,4489,1439,3484758,2,129,0,70,89,437,0,951077091
2598116,tokerbob,93,1718876179,13502,Dead or Alive,998,9962,1507,14742326,50,261,441,39645,1218,1144,0,1130498427
2598132,Xena,99,1718877927,22295,Aquarius,2056,11786,2978,16890816,233,595,3766,7153,365,891,0,2401102212
2598177,Foxth,42,1718876121,13842,Brazilian Unit,97,3997,903,6800230,1,33,2,3750,780,83,0,181358559
2598231,Sheepie,80,1718871299,22781,The Wolverines,1922,13256,3788,9517187,388,351,5318,10888,1155,1308,0,4372317975
2598235,hanoian,86,1718857829,13726,Dark Energy,1095,9079,1419,1244664,75,20,19,670,614,183,0,251542706
2598410,Unapologetic,90,1718878453,13665,PT-Penguins,417,5505,3207,12321536,56,42,1968,0,408,1103,0,2315693807
2598421,Gorrrk,85,1718874537,8836,Vinerri,1466,6317,2235,5311756,92,412,198,2518,389,770,0,1223375718
2598444,Kippel,17,1718864268,10818,Lex Wolverines,166,6791,884,2944318,0,0,109,10891,414,175,0,98128653
2598491,whiper,45,1718865290,8317,Naughty Souls,655,9290,3106,4692965,46,170,259,5133,531,1138,0,2720820130
2598503,Don_Rocky,46,1718866495,13851,Nuclear Therapy,346,2916,211,2664694,0,77,0,1000,530,46,0,919098
2598658,Scrappy-Doo,55,1718873817,36660,Premature Attackulation,1604,3096,1120,3529297,3,436,37,646,199,309,0,90781670
2598727,Aamli1K,98,1718876383,8677,WIT-Ranger,3575,13527,2983,8708873,591,372,919,11063,718,1133,0,2503298106
2598795,TwistedErik,61,1718868059,42125,ODB,135,3396,724,1622609,1,91,115,1624,251,269,0,39267671
259880,raintrain,100,1718877282,7049,39th Street Healers,2234,64226,6764,38161055,118,1080,2787,253028,2639,2526,0,7190092311
2598803,BlackClown,19,1718873653,15644,New Sith Order,468,12713,2867,11764917,157,293,223,4760,241,940,0,1996301666
2598828,kuaileshui,40,1718865080,36134,SMTH - Silver Hand,758,2469,3032,3501017,41,2,67,0,495,315,0,2085921154
2598903,LilyWeiner,100,1718851996,9041,PT-Calculated,830,12806,3041,8867654,22,220,849,21694,707,1071,0,2461115601
2599016,UNTOUCHDH3RO,92,1718857777,44865,Clockwork Orange,667,7052,2501,3667256,19,533,1089,2589,373,1065,0,2048909990
2599031,Jizznizim,49,1718875977,32395,-Aurora-,325,6021,669,2125858,4,22,2,0,239,144,0,17095560
2599044,nrkn,79,1718876438,37185,Catch 22,135,3804,61,2659190,2,13,16,0,515,216,0,95381088
2599072,Ash_96,68,1718877887,37132,Morte Subita,321,2149,545,1773127,5,5,0,0,52,408,0,280747921
2599127,jobuz123,52,1718849450,17587,Nomads 2.0,906,2348,313,1151187,40,55,13,0,269,57,0,7258882
2599153,Southie,75,1718874627,40959,EPIC Mafia,698,7518,2150,6266361,73,120,71,4037,571,655,0,1336182262
2599193,Nabster91,71,1718861197,12893,Darkside,529,6937,2644,6431505,17,145,248,4987,549,975,0,1767574831
2599261,Nightingalez,87,1718874659,7227,The Collective JTF,932,7181,2532,9100985,260,327,488,2950,305,876,0,1731579974
2599356,T0inel,20,1718877169,41768,Aces Elite,392,3211,297,1012955,0,19,142,0,27,26,0,8573757
2599367,jakmat,50,1718847803,39756,Abusement Park,776,8463,2316,5599443,46,145,150,10646,604,582,0,1339074084
2599394,Vyse,59,1718878008,15083,Leeches,607,1569,1167,912475,1,172,16,0,73,383,0,331474198
2599416,odt,34,1718861941,45797,OTC Outlaws,49,655,266,820287,1,29,4,0,23,145,0,2029648
2599439,Ranofer,47,1718843566,44865,Clockwork Orange,70,1932,422,562642,1,9,0,0,123,17,0,10723982
2599450,NoirHearts,88,1718877202,8938,Arcadia,579,9811,2791,5172575,51,85,427,28614,1061,1046,0,2141744575
2599469,Sugarbear,80,1718864391,15837,Suits,537,9002,2185,2530941,64,716,83,0,269,986,0,1212534038
2599564,Bearbeast,87,1718870079,7227,The Collective JTF,781,6367,912,5624788,19,87,546,1000,406,223,0,308981986
2599570,Assabim,30,1718878112,7227,The Collective JTF,109,328,217,1102171,0,72,0,0,0,103,0,1522335
2599678,Jaxxus,90,1718878143,9055,Natural Selection IV,474,3365,3482,6799544,129,213,2067,6308,85,1007,0,3508511421
2599689,khinezin47,35,1718867234,8537,NNGO,297,4439,105,2373399,0,11,155,0,140,142,0,7791696
2599897,Mazik33n,50,1718871638,13737,The War Rig,725,2439,1961,3476453,49,121,101,0,142,71,0,698936877
2599904,ScocoS,50,1718865934,8151,Chromatic,1065,11416,3028,7683839,55,136,1934,30857,855,1136,0,2468563160
2599947,Cyclone1070,74,1718876383,9100,The Black Hand,368,3059,1124,3304750,6,36,27,250,140,163,0,202303841
2599991,PimpinPigeon,80,1718875869,8954,Nuclear Armageddon,242,3713,2151,2805096,0,78,62,7697,491,404,0,1430904412
2600123,Ioo,15,1718873359,13502,Dead or Alive,201,6782,3286,7504122,3,77,963,500,15,1026,0,3008259731
2600160,tahae850,69,1718871096,6799,The Untouchables,14,4959,1810,4394881,1,47,9,4956,391,255,0,744456171
2600209,0xlow,94,1718875046,12094,Nuclear Fusion,530,8798,2945,7156416,83,178,129,10499,371,1078,0,2673192982
2600238,Alexreiger,86,1718851933,44762,The Iron Maiden,1510,7624,2144,4070158,10,130,214,22122,591,1040,0,1815101042
2600243,OlderDude,60,1718878574,43428,The Madhouse Resurrection,495,2310,900,1863195,0,1,3,4000,275,4,0,251730986
2600347,JimmyCooks,57,1718836624,39756,Abusement Park,1281,12032,3348,6166256,250,157,33,24144,620,1024,0,2550572133
