"faction","stat","name","level","total","side","activity","id","update","fid"
"39th Street Chillers","641.62m","DaQueenB",64,641620487,"CRyPTo",0.094,323976,1718744807.10811,22680
"39th Street Chillers","12.41b","Kartemest",100,12410418084,"CRyPTo",0.504,353787,1717449225.68708,22680
"39th Street Chillers","4.29b","Recklezz",77,4289968206,"CRyPTo",0.235,424974,1718615186.31814,22680
"39th Street Chillers","3.38b","RazzyD",76,3381240697,"CRyPTo",1.438,550144,1718140032.05234,22680
"39th Street Chillers","5.35b","CartoonHead",80,5351795546,"CRyPTo",0.054,593980,1717362412.99191,22680
"39th Street Chillers","6.17b","ctrx",100,6166489544,"CRyPTo",0.134,788120,1718744807.10811,22680
"39th Street Chillers","3.4b","_sarah",99,3401858810,"CRyPTo",0.021,868970,1718226386.9684,22680
"39th Street Chillers","604m","ShinigamiRyuk",50,604004850,"CRyPTo",0.035,950791,1718442382.106,22680
"39th Street Chillers","1.22b","Tudadome",63,1216643903,"CRyPTo",0.044,1000572,1716714382.81286,22680
"39th Street Chillers","146.13m","tornication",54,146133594,"CRyPTo",0.062,1073071,1717794442.90018,22680
"39th Street Chillers","1.88b","DRUGS-",77,1878843362,"CRyPTo",0.062,1299026,1718442382.106,22680
"39th Street Chillers","8.14b","felicks",38,8135168465,"CRyPTo",0.076,1369190,1718528780.64238,22680
"39th Street Chillers","7.12b","Ordinaire",87,7121008018,"CRyPTo",0.162,1375917,1717449225.68708,22680
"39th Street Chillers","18.36m","Reverence",47,18364489,"CRyPTo",0.051,1379118,1718442382.106,22680
"39th Street Chillers","4.65b","Il_Duce",96,4649185744,"CRyPTo",0.679,1422575,1718442382.106,22680
"39th Street Chillers","333m","Castielle679",61,333004079,"CRyPTo",0.151,1454557,1717103221.09932,22680
"39th Street Chillers","69.42m","Seriyu",51,69424644,"CRyPTo",0.323,1491224,1718787987.99409,22680
"39th Street Chillers","3.62b","saberxtc",18,3619930314,"CRyPTo",0.399,1579492,1716930438.83649,22680
"39th Street Chillers","171.02m","24kGoldn",54,171015576,"CRyPTo",0.033,1614113,1716757600.69671,22680
"39th Street Chillers","753.26m","Starcraft",75,753257938,"CRyPTo",0.104,1635804,1718226386.9684,22680
"39th Street Chillers","6.51b","_Rains_",100,6514754121,"CRyPTo",0.086,1671340,1718442382.106,22680
"39th Street Chillers","3.29b","Stocks",85,3289221135,"CRyPTo",0.037,1738833,1717794442.90018,22680
"39th Street Chillers","181.18m","chitminn83",79,181184862,"CRyPTo",0.514,1757045,1717103221.09932,22680
"39th Street Chillers","20.64m","THE-JUDGE-DREDD",38,20637149,"CRyPTo",0.241,1764711,1718442382.106,22680
"39th Street Chillers","37.34m","freaken_name",54,37339545,"CRyPTo",0.01,1880913,1717319204.46127,22680
"39th Street Chillers","1.49b","PsyMystic",60,1492344753,"CRyPTo",0.015,1947811,1718312841.16281,22680
"39th Street Chillers","821.28m","PepperLove",83,821280952,"CRyPTo",0.136,2020501,1716714382.81286,22680
"39th Street Chillers","1.9b","Cyberdyne_Sys",89,1898613630,"CRyPTo",0.523,2022891,1716757600.69671,22680
"39th Street Chillers","4.91b","Thornake",100,4913354203,"CRyPTo",0.068,2031667,1716973652.66914,22680
"39th Street Chillers","453.66m","Zeussey",50,453663333,"CRyPTo",0.029,2066456,1718571973.25892,22680
"39th Street Chillers","4.81b","EagleScream",100,4814885774,"CRyPTo",0.089,2086034,1718442382.106,22680
"39th Street Chillers","763.34m","AkiraHub",65,763339943,"CRyPTo",0.2,2095854,1717449225.68708,22680
"39th Street Chillers","573.74k","LawsOfWar",34,573737,"CRyPTo",0.173,2132671,1718442382.106,22680
"39th Street Chillers","168.46m","StefanosLeBlack",60,168464149,"CRyPTo",0.038,2171389,1716757600.69671,22680
"39th Street Chillers","677.95k","Killua_Z0ldyck",26,677953,"CRyPTo",0.14,2261177,1717362412.99191,22680
"39th Street Chillers","412.23m","Elizabeth",12,412229694,"CRyPTo",0.447,2339829,1718442382.106,22680
"39th Street Chillers","1.89b","The_Big_Wall",79,1885209055,"CRyPTo",0.21,2460761,1716627989.10529,22680
"39th Street Chillers","16.41m","ArnoldPaulmer",45,16407093,"CRyPTo",0.176,2519573,1716757600.69671,22680
"39th Street Chillers","351.34m","AngelisDeath",39,351343205,"CRyPTo",0.719,2564827,1716757600.69671,22680
"39th Street Chillers","122.99m","Soxlad",65,122994635,"CRyPTo",0.122,2583622,1716757600.69671,22680
"39th Street Chillers","491.47m","chickandduck",71,491470885,"CRyPTo",0.03,2604114,1717751225.31149,22680
"39th Street Chillers","122.49m","Faisal106",75,122491891,"CRyPTo",0.412,2604247,1717664789.64243,22680
"39th Street Chillers","451.8m","Kirby2020",35,451795187,"CRyPTo",0.178,2624430,1718399193.61351,22680
"39th Street Chillers","201.08k","nikkosz",27,201081,"CRyPTo",0.051,2637332,1718053675.45723,22680
"39th Street Chillers","56.62m","GeneTixx",32,56617745,"CRyPTo",0.293,2734941,1716757600.69671,22680
"39th Street Chillers","9.96m","Mikey_D69",37,9963453,"CRyPTo",0.074,2737616,1717103221.09932,22680
"39th Street Chillers","1.14m","Jayvic",30,1136488,"CRyPTo",0.104,2740215,1717621592.49914,22680
"39th Street Chillers","181k","The_Riddl3r",32,181001,"CRyPTo",0.037,2747142,1717967205.0065,22680
"39th Street Chillers","52.86m","Gazza",26,52862209,"CRyPTo",0.158,2747335,1716541677.85069,22680
"39th Street Chillers","5.93m","SteveO8835",57,5931575,"CRyPTo",0.14,2749795,1718442382.106,22680
"39th Street Chillers","122.72k","Happysunflower",19,122721,"CRyPTo",0.014,2867416,1718571973.25892,22680
"39th Street Chillers","1.05b","iota",57,1048411335,"CRyPTo",0.102,434765,1718874388.64975,22680
"39th Street Chillers","5.59b","Element",100,5593473972,"CRyPTo",0.116,512547,1718874388.64975,22680
"39th Street Chillers","2.34b","Ich-Dien",91,2336946229,"CRyPTo",0.364,1736087,1718874388.64975,22680
"39th Street Chillers","6.77b","Lane",90,6765941177,"CRyPTo",0.204,2032144,1718874388.64975,22680
"39th Street Chillers","361.29m","Mistway",64,361291147,"CRyPTo",0.17,2576583,1718874388.64975,22680
"39th Street Chillers","1.08b","Lonwolf4",60,1082110629,"CRyPTo",0.175,2611166,1718874388.64975,22680
"39th Street Healers","921.6b","L4suicide",100,9.216e+11,"CRyPTo",4.259,15699,1716757600.69671,7049
"39th Street Healers","6.22b","un42n8",100,6217667732,"CRyPTo",0.447,84649,1717449225.68708,7049
"39th Street Healers","7.19b","raintrain",100,7190092311,"CRyPTo",3.406,259880,1718442382.106,7049
"39th Street Healers","6.06b","RunnerMeep",100,6062063285,"CRyPTo",0.133,526277,1716973652.66914,7049
"39th Street Healers","3.39b","clyzon",100,3394384962,"CRyPTo",0.045,565019,1717103221.09932,7049
"39th Street Healers","37.21m","FireCode99",39,37209349,"CRyPTo",0.14,602680,1717751225.31149,7049
"39th Street Healers","12.58m","phoenix91588",50,12577487,"CRyPTo",0.25,605086,1717449225.68708,7049
"39th Street Healers","1.84b","NukeMan",60,1840644311,"CRyPTo",0.374,1347854,1718442382.106,7049
"39th Street Healers","7.96b","Bob_The_Carrot",100,7956835892,"CRyPTo",0.189,1464008,1718442382.106,7049
"39th Street Healers","82.61m","refractive",42,82606056,"CRyPTo",0.915,1642571,1718615186.31814,7049
"39th Street Healers","1.36b","Natty_Boh",99,1364006642,"CRyPTo",0.356,1651049,1716757600.69671,7049
"39th Street Healers","454.97m","Tweeder",81,454970291,"CRyPTo",0.461,1724860,1718442382.106,7049
"39th Street Healers","44.03m","HagelslagPakje",45,44034210,"CRyPTo",2.501,1740695,1717319204.46127,7049
"39th Street Healers","17.2m","Pleg",47,17200475,"CRyPTo",8.107,1864943,1718744807.10811,7049
"39th Street Healers","15.87m","iike",37,15871737,"CRyPTo",0.325,1866299,1716757600.69671,7049
"39th Street Healers","3.73b","SemiRocket",93,3730793656,"CRyPTo",0.489,1874675,1716325591.7635,7049
"39th Street Healers","4.37b","Pensive1",100,4369749433,"CRyPTo",0.126,1925180,1718442382.106,7049
"39th Street Healers","361.91m","TheFoxMan",73,361907425,"CRyPTo",0.209,1936821,1718744807.10811,7049
"39th Street Healers","4.2b","ski21",47,4198847556,"CRyPTo",0.899,1959801,1716325591.7635,7049
"39th Street Healers","74.27m","abassit208",69,74271743,"CRyPTo",0.248,2008162,1718744807.10811,7049
"39th Street Healers","1.86b","RichardBison",96,1860441475,"CRyPTo",1.776,2027290,1718442382.106,7049
"39th Street Healers","1.17b","JDWV",89,1167494352,"CRyPTo",4.706,2029519,1717103221.09932,7049
"39th Street Healers","229.24m","Jenny_2x",69,229236144,"CRyPTo",0.165,2038241,1718096791.77983,7049
"39th Street Healers","240.23m","Raekon",59,240231393,"CRyPTo",0.281,2039696,1716541677.85069,7049
"39th Street Healers","149.26m","Grunge",69,149258603,"CRyPTo",0.178,2049782,1717621592.49914,7049
"39th Street Healers","116.31m","Nat20",62,116312628,"CRyPTo",1.299,2089347,1718442382.106,7049
"39th Street Healers","3.41b","TyCoon",92,3410616178,"CRyPTo",0.419,2095323,1716714382.81286,7049
"39th Street Healers","541.35m","ProfessorBlake",61,541351787,"CRyPTo",0.098,2098045,1717449225.68708,7049
"39th Street Healers","1.64b","Far",96,1642732845,"CRyPTo",2.616,2098906,1717837588.82962,7049
"39th Street Healers","1.66b","Bluntforce",81,1655831068,"CRyPTo",0.617,2105398,1716627989.10529,7049
"39th Street Healers","4.9b","Pyrit",100,4900248831,"CRyPTo",0.575,2111649,1717103221.09932,7049
"39th Street Healers","160.9k","electriczap",19,160896,"CRyPTo",0.302,2113838,1718744807.10811,7049
"39th Street Healers","161.96m","teddybomb",31,161956760,"CRyPTo",1.534,2122645,1716930438.83649,7049
"39th Street Healers","641.25m","Alastor",12,641251813,"CRyPTo",0.205,2127165,1716757600.69671,7049
"39th Street Healers","2.8b","Shades221",99,2801532735,"CRyPTo",0.065,2130263,1716541677.85069,7049
"39th Street Healers","25.06m","prompt_critical",54,25062112,"CRyPTo",4.36,2140245,1716412000.37359,7049
"39th Street Healers","1.07b","Johanmans10",34,1071311646,"CRyPTo",0.737,2158905,1718528780.64238,7049
"39th Street Healers","2.3b","Sneak-man",50,2300357910,"CRyPTo",0.157,2160820,1716627989.10529,7049
"39th Street Healers","787.86m","WhiteRabbit",88,787864398,"CRyPTo",0.143,2162711,1716757600.69671,7049
"39th Street Healers","315.98m","Rolley",73,315978076,"CRyPTo",0.412,2163501,1718442382.106,7049
"39th Street Healers","4.5b","MrBubbles",100,4502345987,"CRyPTo",0.089,2166931,1716757600.69671,7049
"39th Street Healers","177.67m","White_Mage",57,177666307,"CRyPTo",0.226,2182916,1716368796.20236,7049
"39th Street Healers","1.67b","nobu",94,1674938125,"CRyPTo",0.096,2207946,1717837588.82962,7049
"39th Street Healers","914.31m","Seabiz",81,914305358,"CRyPTo",0.48,2244402,1716973652.66914,7049
"39th Street Healers","702.83m","Dangerboat",65,702828908,"CRyPTo",0.879,2252445,1718442382.106,7049
"39th Street Healers","3.6b","dementedkId",100,3601498149,"CRyPTo",0.476,2261940,1718442382.106,7049
"39th Street Healers","1.09m","MrFamJams",37,1094617,"CRyPTo",0.022,2264087,1717751225.31149,7049
"39th Street Healers","116.11m","samiam7",74,116110227,"CRyPTo",0.097,2276024,1717621592.49914,7049
"39th Street Healers","179.15m","Klassy",78,179153213,"CRyPTo",1.007,2283213,1716412000.37359,7049
"39th Street Healers","1.65b","hashibee",96,1648381958,"CRyPTo",0.356,2303184,1717103221.09932,7049
"39th Street Healers","242.93m","Omega-Zero",76,242927291,"CRyPTo",0.262,2332702,1717664789.64243,7049
"39th Street Healers","3.92b","Rahim",97,3918924747,"CRyPTo",0.083,2338261,1716541677.85069,7049
"39th Street Healers","320.21m","KennyKenny",72,320205059,"CRyPTo",0.142,2466745,1718442382.106,7049
"39th Street Healers","2.72b","Skued",97,2716431872,"CRyPTo",6.005,2472084,1717103221.09932,7049
"39th Street Healers","8.67m","Skedoodlez",37,8666447,"CRyPTo",2.478,2486479,1716757600.69671,7049
"39th Street Healers","966.91m","RMForever",51,966906026,"CRyPTo",0.215,2587060,1716541677.85069,7049
"39th Street Healers","460.24m","-Jester-",84,460242038,"CRyPTo",0.557,2614795,1716541677.85069,7049
"39th Street Healers","419.8m","TexasDuck",75,419798931,"CRyPTo",0.37,2621249,1718442382.106,7049
"39th Street Healers","199.6m","Cinder",65,199601066,"CRyPTo",1.28,2623632,1718615186.31814,7049
"39th Street Healers","37.43m","TescoBagStat",63,37431355,"CRyPTo",1.695,2628129,1718744807.10811,7049
"39th Street Healers","704.65m","TRAPBILLIEJEAN",78,704646160,"CRyPTo",0.369,2631792,1718442382.106,7049
"39th Street Healers","1.93b","lordjoker",15,1928090079,"CRyPTo",0.932,2633610,1718442382.106,7049
"39th Street Healers","613.17m","13cat1",15,613172916,"CRyPTo",0.363,2680735,1718442382.106,7049
"39th Street Healers","1.17b","KyleGriff",55,1172308741,"CRyPTo",0.222,2683092,1717319204.46127,7049
"39th Street Healers","386.75m","vcnatalia",54,386745670,"CRyPTo",0.896,2695482,1716325591.7635,7049
"39th Street Healers","330.11m","AllisonBurgers",90,330108570,"CRyPTo",1.195,2707082,1716930438.83649,7049
"39th Street Healers","342.48m","Andre",60,342477096,"CRyPTo",0.691,2759887,1716973652.66914,7049
"39th Street Healers","1.78m","draconixcb",47,1781618,"CRyPTo",0.71,2762157,1718442382.106,7049
"39th Street Healers","703.52m","El_SupraCabra",82,703518026,"CRyPTo",3.516,2770845,1718442382.106,7049
"39th Street Healers","11.83m","Reborn",40,11829379,"CRyPTo",1.658,2790506,1718442382.106,7049
"39th Street Healers","374.59m","KarltheMaggot",65,374587662,"CRyPTo",0.913,2806154,1716757600.69671,7049
"39th Street Healers","16.91m","Ndwandwe",35,16907569,"CRyPTo",0.691,2806901,1716325591.7635,7049
"39th Street Healers","242.59k","01A02C",32,242591,"CRyPTo",0.244,2808697,1717621592.49914,7049
"39th Street Healers","11.9m","LordZAKRI",25,11896111,"CRyPTo",0.823,2820179,1717189663.69098,7049
"39th Street Healers","14.03m","Wolfsky",42,14034615,"CRyPTo",0.802,2821696,1718442382.106,7049
"39th Street Healers","22.98m","ScytheRowan",45,22975282,"CRyPTo",0.209,2846435,1716325591.7635,7049
"39th Street Healers","31.89m","VincentG",27,31890621,"CRyPTo",2.285,2849039,1717362412.99191,7049
"39th Street Healers","8.25m","C9m",56,8249889,"CRyPTo",1.289,2850803,1717751225.31149,7049
"39th Street Healers","12.17m","Us3L3sS",21,12170948,"CRyPTo",0.789,2864890,1716627989.10529,7049
"39th Street Healers","2.5m","Jakobspop",31,2503941,"CRyPTo",0.153,2868388,1716930438.83649,7049
"39th Street Healers","769.2k","BlackCatM",30,769203,"CRyPTo",0.62,2904765,1716541677.85069,7049
"39th Street Healers","1.71m","Sanel",50,1711837,"CRyPTo",2.489,2907870,1718442382.106,7049
"39th Street Healers","1.45m","Deanix",51,1447385,"CRyPTo",1.278,2908178,1717449225.68708,7049
"39th Street Healers","7.7m","Hesper",57,7703543,"CRyPTo",3.023,2924630,1717449225.68708,7049
"39th Street Healers","6.12m","-Noodle-",52,6118395,"CRyPTo",2.826,2960974,1717664789.64243,7049
"39th Street Healers","1.48m","Fressia",33,1482527,"CRyPTo",2.261,2971906,1716541677.85069,7049
"39th Street Healers","442.92k","Donger12",15,442915,"CRyPTo",2.101,2979402,1716714382.81286,7049
"39th Street Healers","1.29m","nyxannn",30,1287578,"CRyPTo",0.611,2979854,1717103221.09932,7049
"39th Street Healers","5.62m","knutux",48,5619388,"CRyPTo",0.404,3001847,1718615186.31814,7049
"39th Street Healers","271.72k","Tanz13",33,271716,"CRyPTo",0.553,3101284,1717103221.09932,7049
"39th Street Healers","2.56m","Zentiq",46,2561794,"CRyPTo",0.885,3153063,1718442382.106,7049
"39th Street Healers","565.45k","ElbowFalls",26,565453,"CRyPTo",5.773,3241676,1718744807.10811,7049
"39th Street Healers","187.93m","PrincessVamp",52,187925960,"CRyPTo",0.139,1689248,1718874388.64975,7049
"39th Street Healers","5.5b","Meladin",100,5504735017,"CRyPTo",1.14,1961233,1718874388.64975,7049
"39th Street Healers","30.65m","fourzees",55,30652776,"CRyPTo",3.065,3002874,1718874388.64975,7049
"39th Street Killers","5.52b","ZeeAreRA",100,5517308456,"CRyPTo",1.214,13541,1717449225.68708,19
"39th Street Killers","12.07b","Edwingi",100,12066642164,"CRyPTo",0.237,30453,1717751225.31149,19
"39th Street Killers","4.22b","Pampa",100,4218220474,"CRyPTo",0.287,46937,1718442382.106,19
"39th Street Killers","8.37b","tie_dyed1",100,8374686135,"CRyPTo",0.709,75049,1717449225.68708,19
"39th Street Killers","11.47b","Vatch",100,11465057749,"CRyPTo",0.163,185930,1717449225.68708,19
"39th Street Killers","16b","Dave",100,16001312806,"CRyPTo",0.157,272331,1716930438.83649,19
"39th Street Killers","8.35b","SR-",100,8353554603,"CRyPTo",0.425,297786,1718528780.64238,19
"39th Street Killers","120.6b","bink",100,1.206e+11,"CRyPTo",0.45,361750,1718442382.106,19
"39th Street Killers","4.12b","Thunderboy",95,4121848788,"CRyPTo",0.648,443747,1717837588.82962,19
"39th Street Killers","1.7b","Kid_Ick",100,1697684015,"CRyPTo",0.72,489642,1718442382.106,19
"39th Street Killers","2.32b","ChalkOutline",90,2319245283,"CRyPTo",0.245,502415,1718615186.31814,19
"39th Street Killers","5.71b","DrUniverse",100,5712060264,"CRyPTo",0.219,539612,1718615186.31814,19
"39th Street Killers","2.46b","jamm",90,2459817167,"CRyPTo",0.282,585152,1716412000.37359,19
"39th Street Killers","4.12b","MysticKitty",100,4121193220,"CRyPTo",0.13,587450,1717621592.49914,19
"39th Street Killers","7.05b","Curio",100,7052842438,"CRyPTo",1.277,645429,1717664789.64243,19
"39th Street Killers","8.19b","Aime",100,8191996502,"CRyPTo",0.44,760224,1718571973.25892,19
"39th Street Killers","5.76b","MrSo",100,5764558207,"CRyPTo",0.153,796778,1718744807.10811,19
"39th Street Killers","13.79b","SourRon",100,13786592807,"CRyPTo",2.583,852964,1718744807.10811,19
"39th Street Killers","4.71b","Oo_ANDY_oO",93,4709129606,"CRyPTo",2.217,908915,1718442382.106,19
"39th Street Killers","11.16b","SyDySTiK",99,11156493427,"CRyPTo",2.052,955461,1718442382.106,19
"39th Street Killers","2.65b","SkinnyStoner",94,2653344994,"CRyPTo",1.12,982874,1718442382.106,19
"39th Street Killers","1.88b","5omeone",91,1884383893,"CRyPTo",1.546,1152399,1716325591.7635,19
"39th Street Killers","5.18b","Shoop",100,5181351649,"CRyPTo",1.937,1326199,1718442382.106,19
"39th Street Killers","57.6b","Vayne",100,5.76e+10,"CRyPTo",2.527,1476986,1718442382.106,19
"39th Street Killers","1.35b","cRuci4L",77,1345270242,"CRyPTo",1.187,1504957,1716412000.37359,19
"39th Street Killers","732.41m","pale_horse",66,732406216,"CRyPTo",2,1507564,1718615186.31814,19
"39th Street Killers","5.02b","Se7ven",99,5019171556,"CRyPTo",0.227,1546665,1717103221.09932,19
"39th Street Killers","5.93b","Elite_Buraq",89,5934981929,"CRyPTo",1.513,1548592,1717449225.68708,19
"39th Street Killers","678.47m","Drixxum",15,678471889,"CRyPTo",0.641,1602711,1718442382.106,19
"39th Street Killers","1.45b","Threadbare",92,1445658974,"CRyPTo",0.802,1683696,1717275987.51412,19
"39th Street Killers","1.52b","kin0",75,1521039579,"CRyPTo",1.524,1858750,1716627989.10529,19
"39th Street Killers","6.18b","Rok3r",100,6175554275,"CRyPTo",0.96,1895390,1718442382.106,19
"39th Street Killers","6.52b","Augur",100,6517752538,"CRyPTo",0.043,1989091,1717362412.99191,19
"39th Street Killers","5.21b","Mercenary",99,5208866609,"CRyPTo",0.16,1993692,1716757600.69671,19
"39th Street Killers","2.02b","Vegasi",98,2020185716,"CRyPTo",2.092,1997011,1717103221.09932,19
"39th Street Killers","5.58b","Sober",100,5577068315,"CRyPTo",0.785,2021373,1716627989.10529,19
"39th Street Killers","2.49b","MrBrawl",100,2492376391,"CRyPTo",0.72,2040535,1718442382.106,19
"39th Street Killers","3.02b","Nucifer",100,3018097549,"CRyPTo",0.525,2040537,1717837588.82962,19
"39th Street Killers","1.62b","Xila",93,1616372458,"CRyPTo",0.384,2040603,1717664789.64243,19
"39th Street Killers","1.89b","GodsBalls",96,1887735272,"CRyPTo",0.198,2040908,1717664789.64243,19
"39th Street Killers","2.03b","Villainessa",32,2026198752,"CRyPTo",0.795,2087571,1716627989.10529,19
"39th Street Killers","859.49m","AtmosFear",69,859490183,"CRyPTo",1.294,2088212,1717449225.68708,19
"39th Street Killers","250.96m","Panderp",55,250963561,"CRyPTo",0.327,2092768,1718442382.106,19
"39th Street Killers","1.37b","burnt_cookie",52,1372116220,"CRyPTo",0.261,2149218,1717362412.99191,19
"39th Street Killers","2.93b","Kasto",100,2934775707,"CRyPTo",5.091,2151656,1716325591.7635,19
